symbol,year,date,next_date,gap,abs_gap,gap_atr20,gap_up,day_abs_oc,day_range,rv5,rv20,median20_range,atr20,range20_ratio,same_dir_mfe,t1_distance,t2_distance,t1_hit,t2_hit,eligible_contracts,total_gamma_weight,near_gamma_share_0_5,front_near_gamma_share,weighted_abs_distance
SPY,2016,2016-06-27,2016-06-28,0.00941878540348573,0.00941878540348573,0.8454641827031805,1.0,0.009871473141154885,0.014633723203638796,0.019216348122219305,0.010291548873696914,0.007614588190467209,0.011140371876394922,1.921801000605512,0.008685725814519651,0.0038072940952336046,0.005710941142850407,1.0,1.0,352,188631.17540263315,0.17111942548397874,0.10795869403554918,0.020779942531276813
IWM,2016,2016-06-28,2016-06-29,0.012050323172628108,0.012050323172628108,0.7441981229871962,1.0,0.006566358510566861,0.011947081991463288,0.026546317143654543,0.014287906306770404,0.011601714198647185,0.01619235899743788,1.0297686864977569,0.012085999466420416,0.005800857099323592,0.00870128564898539,1.0,1.0,206,117302.19587682199,0.251356962838976,0.1774038254214207,0.01688568019657915
QQQ,2016,2016-06-28,2016-06-29,0.007849891843873413,0.007849891843873413,0.6000647364935927,1.0,0.010740209257279254,0.011707780380622267,0.025647702968382046,0.012900059176126645,0.00964699869695448,0.013081741629650373,1.213618944959365,0.011873100441617934,0.00482349934847724,0.0072352490227158605,1.0,1.0,201,83835.56777578543,0.1062865266426057,0.05361044195934993,0.016843061547699892
SPY,2016,2016-06-28,2016-06-29,0.008070863259245886,0.008070863259245886,0.6903736733696028,1.0,0.00853683371638092,0.010472506725704479,0.022297875568694534,0.011275460730556719,0.00784056664047113,0.011690572179343545,1.3356823818890722,0.010203067639403374,0.003920283320235565,0.0058804249803533475,1.0,1.0,355,258140.0369169704,0.18307805141479808,0.11456530961884369,0.01590258004459025
SPY,2016,2016-06-29,2016-06-30,0.0026613908933104113,0.0026613908933104113,0.21762010243156044,1.0,0.008885019316328124,0.010788866894103376,0.024436015929141637,0.012000878008607583,0.008379581075822661,0.01222952688457352,1.2875186475887381,0.01124456588374656,0.004189790537911331,0.006284685806866996,1.0,1.0,394,298223.6563614374,0.22481909760727534,0.1405260260509966,0.015174935938339488
IWM,2016,2016-07-01,2016-07-05,-0.0032065408487663705,0.0032065408487663705,0.18807302471621817,0.0,0.002955204944563805,0.009995600747329181,0.022591122300631823,0.01571070136432304,0.011392638207858546,0.017049445839480135,0.8773736657795645,0.01724592689046811,0.005696319103929273,0.00854447865589391,1.0,1.0,184,68808.9074932577,0.13521018247370925,0.0443234172642433,0.021565588570293774
QQQ,2016,2016-07-01,2016-07-05,-0.005273868293555473,0.005273868293555473,0.3795819458861532,0.0,0.005488919704258466,0.009582346536063885,0.01644982347356076,0.014022115932525833,0.010218326700623545,0.013893886025699565,0.9377608307903434,0.00627111401446423,0.0051091633503117725,0.007663745025467659,1.0,0.0,159,58809.32275487877,0.21458651341151713,0.03915524175111117,0.01548164110097197
SPY,2016,2016-07-01,2016-07-05,-0.004620813782222233,0.004620813782222233,0.37418247077880584,0.0,0.0021004508801811816,0.005728528888228785,0.01508421637643631,0.012400149694626598,0.008187969475473119,0.01234909206891677,0.6996275334670539,0.00596981461795032,0.0040939847377365595,0.006140977106604839,1.0,0.0,317,230297.66572829592,0.1944613982966057,0.04393403978474223,0.016648692062726345
IWM,2016,2016-07-05,2016-07-06,-0.010115238817692829,0.010115238817692829,0.5826553509624315,0.0,0.011563156324786106,0.019040188709119277,0.015128156010223997,0.015813507630535448,0.011392638207858546,0.017360586839174227,1.6712712509369,0.0020479330596867573,0.005696319103929273,0.00854447865589391,0.0,0.0,176,75353.29692100496,0.1181930015485124,0.030970618793202453,0.01882671712992593
QQQ,2016,2016-07-05,2016-07-06,-0.004747668176588893,0.004747668176588893,0.3354277442170044,0.0,0.000837168314545389,0.007627265444378692,0.011045921367774636,0.01402868429815881,0.010218326700623545,0.014154071207411505,0.7464299848539057,0.0031904285282799982,0.0051091633503117725,0.007663745025467659,0.0,0.0,157,68075.04660186326,0.18873757890718576,0.06355982457150677,0.014560274727141144
SPY,2016,2016-07-05,2016-07-06,-0.0027829846018093685,0.0027829846018093685,0.2222619857613157,0.0,0.0025843182293349143,0.006556569213671028,0.010921465092722854,0.012438318677127748,0.008187969475473119,0.012521190217376982,0.800756430921132,0.003718749548632827,0.0040939847377365595,0.006140977106604839,0.0,0.0,288,268350.1086086228,0.22297181251948453,0.08526168460363279,0.015068054046644953
IWM,2016,2016-07-06,2016-07-07,0.0028975487999227667,0.0028975487999227667,0.16395198447510945,1.0,0.011995721193697184,0.015105780734023133,0.014934363704339317,0.015799194113474888,0.01200129187542794,0.017673154791015423,1.258679556402714,0.006741346829252537,0.00600064593771397,0.009000968906570955,1.0,0.0,230,87895.0344702962,0.12044782849528807,0.039353429753330206,0.018022045860706014
IWM,2016,2016-07-07,2016-07-08,0.009813395019147686,0.009813395019147686,0.548005870210743,1.0,0.0007879877983125727,0.013832903036020734,0.011809433538179459,0.01568680228617331,0.012322018075647347,0.01790746331854769,1.1226166810580671,0.015965261066296144,0.006161009037823673,0.00924151355673551,1.0,1.0,225,94707.85398028743,0.1463474923430242,0.06757420683536504,0.01707707887247767
QQQ,2016,2016-07-07,2016-07-08,0.005339662925744282,0.005339662925744282,0.36049343560564306,1.0,0.0020295315277334414,0.006918819090799999,0.006682551616613736,0.014197215984023551,0.010796961046292507,0.014812094752220492,0.6408117118451404,0.010622744455379252,0.0053984805231462535,0.00809772078471938,1.0,1.0,211,78463.29887093893,0.22102504990890964,0.08868078153832547,0.013444621078418765
SPY,2016,2016-07-07,2016-07-08,0.007254351554986549,0.007254351554986549,0.5484229946650272,1.0,0.0016200330957304443,0.00962495383174689,0.007744373450732523,0.012488942949600724,0.008851794901960034,0.013227657529964538,1.0873448761917945,0.008955220859129476,0.004425897450980017,0.0066388461764700256,1.0,1.0,389,303189.7161915003,0.30935637689178563,0.13386521627764938,0.013107724043435782
IWM,2016,2016-07-08,2016-07-11,0.006593001430176715,0.006593001430176715,0.35213507417283585,1.0,0.013362263909130867,0.01683292678535114,0.013502459801564767,0.016600748106102518,0.013098225629205321,0.01872293308374252,1.2851303116827135,0.007400499869425481,0.006549112814602661,0.009823669221903992,1.0,0.0,190,70152.23671429227,0.10571592231629727,0.0941961636234327,0.019369259465457173
QQQ,2016,2016-07-08,2016-07-11,0.0033544433993704104,0.0033544433993704104,0.2190434434183144,1.0,0.010073316247774189,0.012271098944446689,0.007861742222523138,0.014646017057388471,0.010889297484831917,0.015314055271512148,1.126895372409426,0.006054018072020773,0.005444648742415958,0.008166973113623938,1.0,0.0,165,58612.95028507123,0.2166931246282426,0.17433697823485805,0.015671124364993967
SPY,2016,2016-07-08,2016-07-11,0.0025394242201801642,0.0025394242201801642,0.18450332234143832,1.0,0.007581098420236465,0.010234558781691449,0.00818807930061575,0.012956602766878126,0.009266074619908774,0.013763569067232048,1.104519357064298,0.004127796204019374,0.004633037309954387,0.0069495559649315804,0.0,0.0,300,231457.53035548274,0.21705102332709936,0.17274065693427684,0.013053459190777513
IWM,2016,2016-07-11,2016-07-12,0.007279504103560264,0.007279504103560264,0.39171417862869345,1.0,0.004933666579616913,0.008166035253566397,0.01401970684332071,0.016488344820955837,0.013098225629205321,0.018583713586891933,0.6234459143350272,0.011932757722229459,0.006549112814602661,0.009823669221903992,1.0,1.0,178,65421.7826691655,0.181880526515937,0.13133550109213699,0.01602618352369871
QQQ,2016,2016-07-11,2016-07-12,0.00612999462097763,0.00612999462097763,0.40742068739693743,1.0,0.0023493461690815565,0.006144327162120259,0.00786595138805698,0.014436411106672641,0.010889297484831917,0.015045859993371827,0.5642537703354057,0.0016127614388623535,0.005444648742415958,0.008166973113623938,0.0,0.0,163,61453.23226921147,0.18631158534684833,0.12910181640311824,0.01522312442638693
SPY,2016,2016-07-11,2016-07-12,0.005295243276157935,0.005295243276157935,0.39303540259431174,1.0,0.000984996729083587,0.005253578325204952,0.008172208540728369,0.012769570149675566,0.009266074619908774,0.013472687806761382,0.5669691364148192,0.003589261533782473,0.004633037309954387,0.0069495559649315804,0.0,0.0,302,271049.1932354029,0.22104116797037285,0.1750988504857499,0.012766848688690232
IWM,2016,2016-07-12,2016-07-13,0.005095227231304733,0.005095227231304733,0.27010699499532936,1.0,0.0060504304260766695,0.013361313763786764,0.00894713438303317,0.01646040785175671,0.012974924077844435,0.018863736688466134,1.0297797261567114,0.0004986084740361552,0.006487462038922217,0.009731193058383325,0.0,0.0,164,54018.78499161636,0.3119342571650831,0.2860154991534771,0.013787977272709672
IWM,2016,2016-07-13,2016-07-14,0.008805057037801323,0.008805057037801323,0.4674089167006455,1.0,0.008975332956206783,0.011967110608275709,0.010542155429964206,0.01647922511498438,0.012708407761589678,0.018838016826796155,0.9416687623484595,0.0004987328102388222,0.006354203880794839,0.009531305821192259,0.0,0.0,202,71417.79143724195,0.16406385084317424,0.1137943437060115,0.013950735149642872
QQQ,2016,2016-07-13,2016-07-14,0.006653460309725245,0.006653460309725245,0.4532639679438025,1.0,0.004742718382969802,0.005458618437150447,0.006494373748442695,0.014314607331319916,0.010796961046292507,0.014678996744233083,0.505569892652789,0.0020543351090960282,0.0053984805231462535,0.00809772078471938,0.0,0.0,197,82433.25911005493,0.26815709265008664,0.18662265005033193,0.01233572143466258
SPY,2016,2016-07-13,2016-07-14,0.006886263447553498,0.006886263447553498,0.5194675576545023,1.0,0.002413684861530596,0.00510578737588777,0.006385781292167438,0.01265833360088841,0.008851794901960034,0.013256387903503206,0.5768081425787674,0.0012477092424969527,0.004425897450980017,0.0066388461764700256,0.0,0.0,351,367679.6907523633,0.3318027403403147,0.23819304472604033,0.010426283604673318
IWM,2016,2016-07-14,2016-07-15,0.004356175178870769,0.004356175178870769,0.2314283976160388,1.0,0.007730675657386832,0.008811284552816654,0.010739193735856852,0.01647792018832914,0.012708407761589678,0.01882299330481503,0.6933429205386515,0.0012511596183379936,0.006354203880794839,0.009531305821192259,0.0,0.0,229,80994.26368331898,0.21752768830827948,0.14309810544706258,0.012512165510265424
SPY,2016,2016-07-14,2016-07-15,0.0030538759810330163,0.0030538759810330163,0.23093966193877283,1.0,0.001293894580379762,0.004667257556943701,0.005575997859371979,0.01266458124602516,0.008811986709342655,0.013223696420940748,0.5296487285886821,0.0010609637827945217,0.0044059933546713274,0.006608990032006991,0.0,0.0,378,387334.71714014973,0.2613702717766563,0.21471626714581132,0.009085644958626744
QQQ,2016,2016-07-18,2016-07-19,-0.003465429060562797,0.003465429060562797,0.2500394001767865,0.0,0.0059890779699278696,0.007955657171695472,0.0045429548745430665,0.013856982842765963,0.009625688604278575,0.01385953197021197,0.8265026533435974,0.0019655250612284902,0.004812844302139288,0.0072192664532089315,0.0,0.0,164,42072.96910285962,0.31394881721313167,0.17003583416753076,0.013807391295627518
QQQ,2016,2016-07-19,2016-07-20,0.005440119729718251,0.005440119729718251,0.40875884036853205,1.0,0.00017837068380532894,0.0049041733773931145,0.00513674176816098,0.013905441669274229,0.008769001853879677,0.013308873576443031,0.559262440482135,0.008071701963388245,0.004384500926939839,0.006576751390409758,1.0,1.0,153,63182.84390876415,0.22939279202057686,0.1377451347839169,0.012732759472490054
QQQ,2016,2016-07-26,2016-07-27,0.008436585611641956,0.008436585611641956,0.804450917398232,1.0,0.0014961993032553966,0.00862520422328139,0.005400047554993111,0.007442120345279825,0.007672601334955937,0.010487383915140149,1.1241564427419743,0.0011328736681304186,0.0038363006674779687,0.005754451001216953,0.0,0.0,174,86542.21478625896,0.2318529921881486,0.12405779527189752,0.014684136294957038
IWM,2016,2016-08-04,2016-08-05,0.0064697975704401944,0.0064697975704401944,0.5626880395520981,1.0,0.0009132470995314446,0.0077210488064636965,0.00813961319202309,0.007881850391372664,0.009826107794361605,0.011498018645624988,0.7857687874026958,0.010219264303511943,0.004913053897180802,0.007369580845771204,1.0,1.0,225,115836.66131178345,0.40795612684859567,0.19054289616370887,0.013853483238947787
QQQ,2016,2016-08-04,2016-08-05,0.005100751937623604,0.005100751937623604,0.6210358392686437,1.0,0.003208977514262523,0.006504769992619405,0.005056701770165233,0.005329994045362567,0.0065934399422938736,0.008213297228756477,0.9865517923192578,0.006709089669402424,0.0032967199711469368,0.004945079956720405,1.0,1.0,209,96993.26212141893,0.23955405513563519,0.09947583518238244,0.014017769432231559
IWM,2016,2016-08-10,2016-08-11,0.0044448178864309185,0.0044448178864309185,0.4490320251078193,1.0,0.007272425311511288,0.011848316561403505,0.00785795985332586,0.0060978834015197195,0.009033752799474572,0.009898665658342857,1.3115608567563013,0.0030320638390828325,0.004516876399737286,0.006775314599605929,0.0,0.0,229,95048.15222054474,0.2748431088708799,0.08657084256871567,0.015091127348955246
QQQ,2016,2016-08-10,2016-08-11,0.0034298909883716533,0.0034298909883716533,0.4452975439645973,1.0,0.003162621796252596,0.00606888706246002,0.004712841254749252,0.00474742151771038,0.0065934399422938736,0.007702470033484715,0.9204432156166178,0.002990993963050803,0.0032967199711469368,0.004945079956720405,0.0,0.0,208,96752.57473743396,0.19796819808449043,0.10030100616526137,0.01350873166092085
SPY,2016,2016-08-10,2016-08-11,0.002848718612967316,0.002848718612967316,0.43915123764018105,1.0,0.003069021924960058,0.005359343053591893,0.004052781005839144,0.0034235329034294657,0.005627128921468695,0.006486873698170961,0.9524116344917668,0.0031155866933232357,0.0028135644607343475,0.004220346691101521,1.0,0.0,385,410816.8091477852,0.34131507767261504,0.11650060460260378,0.010333603973847116
IWM,2016,2016-08-15,2016-08-16,-0.0025931903635926234,0.0025931903635926234,0.25887533117488043,0.0,0.007675995822585602,0.010289091504576298,0.006254893066428567,0.006457417108433151,0.009772656275354393,0.010017139724452237,1.052844918993447,0.0067070152175403575,0.004886328137677197,0.007329492206515795,1.0,0.0,182,73344.24641277513,0.24690144617687673,0.2118114242494742,0.01588861854560275
SPY,2016,2016-08-18,2016-08-19,-0.002513035960084009,0.002513035960084009,0.409095821101242,0.0,0.0023816262763705076,0.0031601501978107682,0.003318623386019586,0.0033754439804902204,0.0054521795623204885,0.00614290303264205,0.5796122746305488,0.002617764540506551,0.0027260897811602442,0.004089134671740366,0.0,0.0,368,551243.432891631,0.34147787989138223,0.25020033027592825,0.009674216132085803
IWM,2016,2016-08-22,2016-08-23,0.003165065620717611,0.003165065620717611,0.32931680436131494,1.0,0.004401702919661243,0.008232755985682261,0.005777228749990856,0.006445529730619479,0.008484111264123746,0.009611005508376702,0.9703734108834268,0.006876453927061155,0.004242055632061873,0.00636308344809281,1.0,1.0,182,74197.78331409537,0.08519241536173974,0.040054285958467155,0.020218334865001367
QQQ,2016,2016-08-22,2016-08-23,0.003919889991085945,0.003919889991085945,0.5655459845234131,1.0,0.002220532448221846,0.005807501293393852,0.002858453328311213,0.003949863095049835,0.005941412384775755,0.00693116050393187,0.9774614043413253,0.0016976876477503566,0.0029707061923878774,0.0044560592885818165,0.0,0.0,174,87281.77311466524,0.20609206038345645,0.10414625227618225,0.014112253426823353
SPY,2016,2016-08-22,2016-08-23,0.0032947477450466778,0.0032947477450466778,0.5444994485159799,1.0,0.0012370763275744157,0.00444424651844635,0.003000994762455564,0.003199727551375745,0.005278509329363159,0.006050966174578199,0.8419510587438024,0.0015963790354189822,0.0026392546646815795,0.003958881997022369,0.0,0.0,309,328511.4510807074,0.239103537625358,0.12100902662346891,0.012684972941071624
IWM,2016,2016-08-24,2016-08-25,-0.0036564308877715668,0.0036564308877715668,0.37271412636630746,0.0,0.007019547599196874,0.011941288750847642,0.006326950965518077,0.006849138647492411,0.00797690239607298,0.009810282543940894,1.4969831844409085,8.157683859955078e-05,0.00398845119803649,0.005982676797054734,0.0,0.0,239,89114.46400593358,0.15044247716764608,0.09112561574065811,0.02007941164310714
QQQ,2016,2016-08-24,2016-08-25,-0.0025685192116379207,0.0025685192116379207,0.37631510072173857,0.0,0.005788221703652563,0.010469830544710049,0.0032657739437088923,0.004134356392492651,0.005810719500242671,0.006825448159565565,1.8018131049472963,0.0012031573471475987,0.0029053597501213354,0.004358039625182003,0.0,0.0,237,103780.16559059253,0.20504526736798076,0.11919395977320825,0.0142872780454885
IWM,2016,2016-09-01,2016-09-02,0.0055952192921973065,0.0055952192921973065,0.5755601152873879,1.0,0.0001621261850180966,0.013053353803748759,0.0040941824868281134,0.005967065946577021,0.007925356905139968,0.009721346465092545,1.6470367151898286,0.004193183082886964,0.003962678452569984,0.005944017678854976,1.0,0.0,215,112427.47693273102,0.13916544323821003,0.0667107330366759,0.017785342455277013
QQQ,2016,2016-09-01,2016-09-02,0.004968321412267995,0.004968321412267995,0.7406184681643055,1.0,0.0022320956330952324,0.008327554630439096,0.0023455598511123205,0.003571094521361518,0.005467601708336014,0.0067083412388870885,1.5230726513496293,0.00204566880662993,0.002733800854168007,0.00410070128125201,0.0,0.0,207,137120.0076699731,0.19767373132930946,0.10189088015991407,0.014064266998337734
SPY,2016,2016-09-01,2016-09-02,0.00460002761308087,0.00460002761308087,0.7841098763064057,1.0,9.202867419744187e-05,0.007820752571327487,0.0030906871176988875,0.0033235763437654236,0.004581161722339276,0.0058665599708417945,1.7071548758453303,0.0021978832770757073,0.002290580861169638,0.0034358712917544575,0.0,0.0,681,414250.9466012971,0.28006043530548685,0.10280788661741186,0.011874215854882773
IWM,2016,2016-09-02,2016-09-06,0.003292876280463375,0.003292876280463375,0.35127083295027467,1.0,0.004031932839181129,0.007257491415008725,0.0056623605947699355,0.005482872779111984,0.007581187602579883,0.009374180750525077,0.9573027071034353,0.0004002805995095837,0.0037905938012899416,0.005685890701934912,0.0,0.0,169,87804.5356775941,0.26279491575395836,0.03195646838901311,0.019996315749732606
QQQ,2016,2016-09-07,2016-09-08,-0.002968101081715191,0.002968101081715191,0.45113808461796134,0.0,0.0003391057632909922,0.00551035546730915,0.002759024452990662,0.0031958567974729943,0.005715866840524249,0.006579141027804551,0.9640454582045075,0.0055593699628671,0.0028579334202621246,0.004286900130393187,1.0,1.0,193,138302.46876690176,0.3415337343409949,0.14103151903473427,0.011273748888294768
IWM,2016,2016-09-08,2016-09-09,-0.007830004220671594,0.007830004220671594,0.8430300081432577,0.0,0.0011969826782115556,0.005107389925083253,0.004716867132912867,0.005299345711463021,0.0076628490887360075,0.009287930613427258,0.6665131814472052,0.024502939057307493,0.0038314245443680037,0.005747136816552006,1.0,1.0,214,107148.06561500645,0.2790575091746576,0.09058793156340299,0.016049829614886563
QQQ,2016,2016-09-08,2016-09-09,-0.008359663301806375,0.008359663301806375,1.2477982320336065,0.0,0.0028918630498694364,0.005783790992097084,0.004511291229521345,0.0034336005375787495,0.005704011689875865,0.006699531292156236,1.0139865250211215,0.01741639967236197,0.0028520058449379325,0.004278008767406898,1.0,1.0,197,155250.61554225915,0.40998351452461035,0.19618303953157656,0.010430861365889645
SPY,2016,2016-09-08,2016-09-09,-0.007047701820726671,0.007047701820726671,1.2121303285303482,0.0,0.0005031589644515222,0.0036136152345004145,0.0027049653571731462,0.0030005538955678625,0.004581161722339276,0.005814310272453691,0.7887988797424937,0.017444319909510453,0.002290580861169638,0.0034358712917544575,1.0,1.0,632,470401.5212842921,0.35834782447346963,0.1809468716866382,0.0099633044132644
IWM,2016,2016-09-09,2016-09-12,-0.004618536565721643,0.004618536565721643,0.44022141205716947,0.0,0.023594784167943472,0.024158479566978718,0.01627567198993302,0.008973931311235243,0.007856431874555241,0.010491394646478157,3.074993833424712,0.0009122624704027693,0.003928215937277621,0.005892323905916431,0.0,0.0,173,111412.06019117753,0.09170469569017818,0.05258056347565048,0.01750261085830867
QQQ,2016,2016-09-09,2016-09-12,-0.005600274732977861,0.005600274732977861,0.7325681333186169,0.0,0.016946247059811848,0.01935483870967742,0.012546236098639012,0.006534068590507571,0.005795646142745468,0.007644715185204659,3.339548038816048,8.802373028449217e-05,0.002897823071372734,0.004346734607059101,0.0,0.0,154,93744.80596707924,0.11210691352904911,0.09277387586063879,0.016701456145236767
SPY,2016,2016-09-09,2016-09-12,-0.004172915391702614,0.004172915391702614,0.6210382869297747,0.0,0.017006970644078856,0.01742175765327041,0.011586896205066012,0.00604030435518831,0.004991901653527002,0.0067192562512244525,3.4900041832677453,0.00037681612724149716,0.002495950826763501,0.003743926240145251,0.0,0.0,580,208634.00384945664,0.09977785848059494,0.07482609379866018,0.018037486385783057
IWM,2016,2016-09-12,2016-09-13,-0.007158002808987374,0.007158002808987374,0.6427231830519842,0.0,0.018642803500582783,0.01980279510565722,0.017212883897421764,0.009522103277428582,0.008118939690959202,0.011136991783923914,2.4390863658845143,0.018184854480497004,0.004059469845479601,0.006089204768219401,1.0,1.0,176,119097.44455008328,0.128022534386243,0.0861116545765394,0.018344164843198264
QQQ,2016,2016-09-12,2016-09-13,-0.004985831874197211,0.004985831874197211,0.5719844971830247,0.0,0.023671264131063463,0.025167200155864152,0.015973832354816444,0.0078110695186250035,0.006149371141017563,0.008716725538457792,4.092646154985472,0.008890408901088609,0.0030746855705087815,0.004612028355763172,1.0,1.0,164,127479.64737514188,0.12142634061948132,0.07582125432822633,0.01439231581828708
SPY,2016,2016-09-12,2016-09-13,-0.006933530671125787,0.006933530671125787,0.9111604614776775,0.0,0.01859784810769538,0.021187438264192223,0.013938200952386492,0.006973688387133831,0.005519316362195604,0.007609560515698092,3.838779456331759,0.011011747472426503,0.002759658181097802,0.004139487271646703,1.0,1.0,695,328233.2081419593,0.26268567822816336,0.21165638016025956,0.012671601078709124
QQQ,2016,2016-09-15,2016-09-16,-0.003570198666477342,0.003570198666477342,0.3648254227429017,0.0,0.015275710719862001,0.016915500457520036,0.017998106685608306,0.008745020513731319,0.007117278270070552,0.009786046815584227,2.3766810591982597,0.004369823838841214,0.003558639135035276,0.005337958702552914,1.0,0.0,199,148270.69914483174,0.4546157577196648,0.4058307017214812,0.009240480698242074
SPY,2016,2016-09-15,2016-09-16,-0.008361218236549561,0.008361218236549561,0.9426763351628692,0.0,0.010894027011122409,0.013993217663366161,0.01615719774818179,0.007904728018432594,0.005801001551937769,0.008869659632545,2.4122071918239465,0.004280888046131359,0.0029005007759688845,0.0043507511639533265,1.0,0.0,625,307367.3943775874,0.3520330307160971,0.27540452023276907,0.011769533937603374
IWM,2016,2016-09-16,2016-09-19,0.0037748160361783523,0.0037748160361783523,0.3141028733492463,1.0,0.0014749287432435088,0.007702412605330061,0.013245498532920877,0.01028192431997763,0.008520234651068093,0.012017769834219856,0.9040141405453533,0.010055619359077284,0.004260117325534047,0.00639017598830107,1.0,1.0,173,55875.702435686544,0.2018528324708415,0.03792641117086415,0.017238327194441298
QQQ,2016,2016-09-16,2016-09-19,0.0025577237618008564,0.0025577237618008564,0.2567002372731502,1.0,0.0005971651091558616,0.005971716177674682,0.011576852421907629,0.008773697325324722,0.007117278270070552,0.009963854295464586,0.8390449201328594,0.003061490105987552,0.003558639135035276,0.005337958702552914,0.0,0.0,164,51564.47466281922,0.16102378287929994,0.06424367170013923,0.015088687513741029
SPY,2016,2016-09-16,2016-09-19,0.0035619336505472443,0.0035619336505472443,0.3813190611971337,1.0,0.0005152736207281183,0.0052463703372794285,0.012156424751419297,0.008077062151160306,0.005801001551937769,0.009341084705717876,0.9043904384971124,0.0035025451029642163,0.0029005007759688845,0.0043507511639533265,1.0,0.0,547,131848.60908330927,0.15840507393174805,0.08481786339596711,0.014985510534125451
IWM,2016,2016-09-19,2016-09-20,0.00432052488145418,0.00432052488145418,0.3487136218151791,1.0,0.002861334818462291,0.012753476061807826,0.011797462386041992,0.010401931353615935,0.009289177259266854,0.012389894203054938,1.3729392502532987,0.00024355851813862017,0.004644588629633427,0.00696688294445014,0.0,0.0,170,56020.662890790816,0.1003127811355268,0.030931524092060816,0.01830972325488839
QQQ,2016,2016-09-19,2016-09-20,0.0035964906091416893,0.0035964906091416893,0.35133362410536584,1.0,0.006888320297810502,0.011905722766259324,0.009599732373407029,0.008828428990365187,0.007733252500945571,0.010236682066226296,1.5395492084092135,0.0023891332421712708,0.0038666262504727855,0.005799939375709178,0.0,0.0,161,57965.196638426234,0.16792083482838552,0.06868143456222939,0.015009094167862818
SPY,2016,2016-09-19,2016-09-20,0.004685815954454053,0.004685815954454053,0.4922729618885044,1.0,0.0033624489996026963,0.008639639757763433,0.009344347995530236,0.008083076170612925,0.005861394133596243,0.009518735167736778,1.4739905832714586,0.0008394789081991316,0.0029306970667981216,0.004396045600197182,0.0,0.0,582,153148.06135473173,0.17636355422122443,0.10549199487233599,0.014313834217330075
IWM,2016,2016-09-20,2016-09-21,0.0035202644273784056,0.0035202644273784056,0.28345035807436264,1.0,0.00852269032769859,0.008766248845837304,0.0065749718358016,0.010426954543962023,0.009289177259266854,0.012419333146352459,0.9437056265765756,0.011339528217369388,0.004644588629633427,0.00696688294445014,1.0,1.0,175,62706.113296587115,0.22240861743173962,0.06125345405523134,0.016708466526450475
QQQ,2016,2016-09-20,2016-09-21,0.004273504273504258,0.004273504273504258,0.4170721508864164,1.0,0.0017064586471833287,0.005802050536537835,0.007926143321437288,0.008838178717788336,0.007733252500945571,0.010246438810219399,0.7502729977882396,0.006978720807014671,0.0038666262504727855,0.005799939375709178,1.0,1.0,162,60865.368974232886,0.20655722273438895,0.1089450188869624,0.014597310393184959
SPY,2016,2016-09-20,2016-09-21,0.0038422234619719386,0.0038422234619719386,0.401054716567874,1.0,0.0046173474943091986,0.005643353548862213,0.006681344678937426,0.008083771682218247,0.005861394133596243,0.009580297408923966,0.9628005590881069,0.008355084205736496,0.0029306970667981216,0.004396045600197182,1.0,1.0,626,167209.37192558654,0.17761997645329902,0.11237399896100116,0.014537418950655759
IWM,2016,2016-09-21,2016-09-22,0.006536517107464501,0.006536517107464501,0.5154322462991204,1.0,0.010931606443745023,0.015255365627742067,0.008171802975230666,0.010833451019541376,0.010298135074725073,0.012681622375002066,1.4813716772062573,0.008578526946417586,0.005149067537362537,0.007723601306043805,1.0,1.0,225,92128.79697778045,0.13583137018800526,0.06988794028504867,0.020326454545839038
QQQ,2016,2016-09-21,2016-09-22,0.0058399898696623875,0.0058399898696623875,0.5503958222417847,1.0,0.005531927879820486,0.012851082010472074,0.0085138447378436,0.00910793139986072,0.008146615327130683,0.010610527249054817,1.5774749996693842,0.0031976177593615596,0.0040733076635653415,0.006109961495348012,0.0,0.0,198,92701.87202301912,0.19753199539482158,0.07872861533515164,0.014169524522875846
SPY,2016,2016-09-21,2016-09-22,0.0054674851067380015,0.0054674851067380015,0.5496645594889322,1.0,0.007374915004402016,0.012089228302289538,0.008266171234287398,0.008525502320986355,0.006483092955836673,0.009946948575002846,1.8647316002781835,0.0024423906880040036,0.0032415464779183365,0.004862319716877505,0.0,0.0,605,292669.68170248147,0.22865606842067038,0.08455464392130999,0.01415104816984005
IWM,2016,2016-09-23,2016-09-26,-0.008092256442532086,0.008092256442532086,0.6306983668915398,0.0,0.005973240001458269,0.008521819971562945,0.010144276571706402,0.011256466443331786,0.009455188952546939,0.01283062850220397,0.9012849996263086,0.0056864710504758165,0.004727594476273469,0.007091391714410204,1.0,0.0,180,76204.59723271383,0.12274735849321071,0.05239121301181262,0.020436998920155384
QQQ,2016,2016-09-23,2016-09-26,-0.005662115765889153,0.005662115765889153,0.5306807213586525,0.0,0.00563023671382612,0.007058792755383404,0.007195631039547465,0.009249303783583983,0.007733252500945571,0.010669533559449764,0.9127844661118076,0.0041820047863918575,0.0038666262504727855,0.005799939375709178,1.0,0.0,159,90572.42978641155,0.2028880218367084,0.10773876175464944,0.01418930151647192
