symbol,year,date,next_date,day_abs_oc,day_range,rv5,median20_range,next_rth_range,next_max_excursion,next_abs_oc,next_range_vs_20d,monthly_opex_week,eligible_contracts,total_gamma_weight,near_gamma_share_0_5,front_near_gamma_share,weighted_abs_distance
QQQ,2024,2024-05-01,2024-05-02,0.003852073511340426,0.02240342933491151,0.012842146051564642,0.016816713886596384,0.016882184062691274,0.011102353269965448,0.003762064776485552,1.0038931610858333,False,999,38723.58652163551,0.2086777190912302,0.09507850313659888,0.017368628754135862
SPY,2024,2024-05-01,2024-05-02,0.002054327594371519,0.016594214454490233,0.009470043444148186,0.013088451087731047,0.012575675755677047,0.009208299901754868,0.001745521954708451,0.9608223059690638,False,1103,66965.4185120149,0.25583735291549414,0.1128249293703004,0.0151538690229937
IWM,2024,2024-05-02,2024-05-03,0.0057349803634627605,0.0180098694689576,0.014559904130680791,0.015773682272594396,0.014945226341825974,0.011386279835515767,0.00742347838572055,0.947478596534951,False,532,71806.69723155459,0.16758209822462805,0.04815196286191369,0.02152999643276073
QQQ,2024,2024-05-02,2024-05-03,0.003762064776485552,0.016882184062691274,0.014298176942027027,0.0166947002469309,0.008885037858964731,0.004695719854197922,0.0023939060378357357,0.5322070913251724,False,1073,42484.69849983008,0.21068140082813863,0.09473613176886556,0.016957519244111437
SPY,2024,2024-05-02,2024-05-03,0.001745521954708451,0.012575675755677047,0.010596233785453395,0.012824564704886788,0.0078057559390200095,0.005112486463735522,0.00025433305008437657,0.6086565991628264,False,1198,68099.2079461349,0.18681635936865099,0.09817693556353091,0.015352247958346792
IWM,2024,2024-05-03,2024-05-06,0.00742347838572055,0.014945226341825974,0.014595233613304327,0.015773682272594396,0.00688059118339419,0.006438283534351497,0.0051112855944044355,0.4362070355219914,False,489,59373.46954899242,0.1040731100899919,0.02053502744030544,0.020869304324597618
QQQ,2024,2024-05-03,2024-05-06,0.0023939060378357357,0.008885037858964731,0.015553857103206122,0.015024009609476547,0.008735438899731364,0.006951769105379313,0.006745969104458016,0.5814319297440675,False,1023,33367.186702751744,0.14801966923380006,0.062296958428462196,0.017337400512322
SPY,2024,2024-05-03,2024-05-06,0.00025433305008437657,0.0078057559390200095,0.011263540691500547,0.012824564704886788,0.00644281763229927,0.005566881462895301,0.005489065351277356,0.5023809993211108,False,1040,52863.72844847329,0.2655425598432041,0.13919937876158356,0.015369999804700074
IWM,2024,2024-05-06,2024-05-07,0.0051112855944044355,0.00688059118339419,0.015117201942990805,0.015773682272594396,0.008057790995056784,0.006739217635544303,0.0009766906483825721,0.5108376633816568,False,460,55910.86269883311,0.16908887930375738,0.046330875763673764,0.02131141600421108
QQQ,2024,2024-05-06,2024-05-07,0.006745969104458016,0.008735438899731364,0.016060838064758946,0.015024009609476547,0.005423223467746861,0.0028817539788841273,0.0008622756348687366,0.36097044721843813,False,990,35381.43562894356,0.21897331547393503,0.08517707138176372,0.015934437604777207
SPY,2024,2024-05-06,2024-05-07,0.005489065351277356,0.00644281763229927,0.011995100313733437,0.012824564704886788,0.004096134027335627,0.0021492599967594117,0.0008114670997321216,0.31939750951350415,False,937,54097.351506806735,0.29057489767175215,0.18973778289206922,0.014452093754666166
IWM,2024,2024-05-07,2024-05-08,0.0009766906483825721,0.008057790995056784,0.007028777252945836,0.015773682272594396,0.0069061224686420295,0.0061168384258938335,0.00522887506023495,0.43782563571987915,False,489,61480.05123842108,0.18348793833140797,0.07289045366479098,0.02096093723995447
QQQ,2024,2024-05-07,2024-05-08,0.0008622756348687366,0.005423223467746861,0.010829508208806174,0.015024009609476547,0.008979420734311464,0.008705182995642602,0.0054606988313903315,0.5976713918398723,False,1006,39668.3123332852,0.22832909126167994,0.10227102050422959,0.015142860319735446
SPY,2024,2024-05-07,2024-05-08,0.0008114670997321216,0.004096134027335627,0.006714762824426695,0.012824564704886788,0.005045948718434687,0.0048130660671261705,0.0037456675061182665,0.39345964830384716,False,935,61861.47162752063,0.2629194090006304,0.16633123273968906,0.013805649738278932
IWM,2024,2024-05-08,2024-05-09,0.00522887506023495,0.0069061224686420295,0.00946595175511584,0.015301096389212041,0.012648927860048545,0.009903438056438674,0.009266065491676745,0.8266680725550234,False,538,71503.40009839309,0.13135240154833672,0.06628716920221567,0.018992265919517345
QQQ,2024,2024-05-08,2024-05-09,0.0054606988313903315,0.008979420734311464,0.00881436015875704,0.015024009609476547,0.007131048859244952,0.004264916192197488,0.0015670121555371175,0.4746435235735586,False,1064,44382.39257516719,0.3719720987072667,0.22350711720908256,0.013045703657015947
SPY,2024,2024-05-08,2024-05-09,0.0037456675061182665,0.005045948718434687,0.005646827891780932,0.012824564704886788,0.006764853622035038,0.005469900388757276,0.005392512275335548,0.5274918703055315,False,1029,68637.8612900879,0.3280696864418878,0.22977186639253663,0.012125058963671706
IWM,2024,2024-05-09,2024-05-10,0.009266065491676745,0.012648927860048545,0.007653689872413629,0.015301096389212041,0.014247648919047746,0.013108864511717222,0.009886156940060897,0.931152157769098,False,542,59049.46234392639,0.20218771113815234,0.07895127303044501,0.018339383487279492
QQQ,2024,2024-05-09,2024-05-10,0.0015670121555371175,0.007131048859244952,0.008858109861490562,0.013040178929892812,0.008609385558429121,0.004631120419799961,0.001084672520133112,0.6602198945823736,False,1046,47498.0392528189,0.32392519506899936,0.1766019910206086,0.013470568454504088
SPY,2024,2024-05-09,2024-05-10,0.005392512275335548,0.006764853622035038,0.005442515291987545,0.011835874853727644,0.005845016015865561,0.00427254294421342,0.00185885802813901,0.49383895048744164,False,1164,64412.47251189537,0.3268148998992543,0.18851294480941572,0.012479984378174932
IWM,2024,2024-05-10,2024-05-13,0.009886156940060897,0.014247648919047746,0.00918860745035472,0.014879651976945928,0.00946232982781514,0.0072336054906581015,0.006502311364443569,0.6359241360265536,False,482,61753.24534492711,0.1828345456783453,0.16784311238100852,0.019065778603876968
QQQ,2024,2024-05-10,2024-05-13,0.001084672520133112,0.008609385558429121,0.004617917356850557,0.013040178929892812,0.00549562489036794,0.005298304925232422,0.0020496040048763042,0.4214378437530468,False,1049,36770.444969976124,0.3152547552915388,0.27044446598202815,0.014012264201061851
SPY,2024,2024-05-10,2024-05-13,0.00185885802813901,0.005845016015865561,0.004292671278975876,0.009796074885521455,0.005606997645189469,0.005425804012015867,0.003157578884283918,0.5723718643144083,False,979,49758.82740899478,0.2939639774936108,0.2072220378238346,0.01322018046824112
IWM,2024,2024-05-13,2024-05-14,0.006502311364443569,0.00946232982781514,0.007137433536138427,0.014726189498955721,0.008835039771712667,0.005924924476739424,0.0013035497807943885,0.5999542361137745,True,450,58109.388723710275,0.15880693513125513,0.14481440624290143,0.02061490153902277
QQQ,2024,2024-05-13,2024-05-14,0.0020496040048763042,0.00549562489036794,0.0013951688254874085,0.012799735719256834,0.009059098206071044,0.008629859656367866,0.007409914886532087,0.7077566603536892,True,997,37453.91919005665,0.26476710553245064,0.2097873080992023,0.014434004795499415
SPY,2024,2024-05-13,2024-05-14,0.003157578884283918,0.005606997645189469,0.0023475380473794312,0.008433119888874647,0.006275104341061338,0.005219688385833088,0.004202572399238935,0.7441023516503945,True,971,56698.74354760196,0.29822982160233824,0.21818397647168705,0.012957292568000718
IWM,2024,2024-05-14,2024-05-15,0.0013035497807943885,0.008835039771712667,0.008497292062553443,0.014442975152446656,0.009798781061947794,0.007173144061273673,0.0010993533777454711,0.6784461621321746,True,458,55236.71044144703,0.08524892622160325,0.066017733120414,0.019701142624691203
QQQ,2024,2024-05-14,2024-05-15,0.007409914886532087,0.009059098206071044,0.0025082569932727496,0.012799735719256834,0.013937515558908665,0.010525614472258749,0.009968113849902593,1.0888908852969577,True,945,36989.841669551,0.20129681342755673,0.16002994110884314,0.015433614489679831
SPY,2024,2024-05-14,2024-05-15,0.004202572399238935,0.006275104341061338,0.0026344730425168416,0.00831265443445693,0.009318647195497166,0.008082459847996493,0.007511956485276805,1.1210194371692246,True,974,52268.576000163375,0.2407094637979014,0.16391223530101331,0.013638893297443895
IWM,2024,2024-05-15,2024-05-16,0.0010993533777454711,0.009798781061947794,0.008301001549392797,0.013448288389548146,0.0067975752475992425,0.004665037536049965,0.004643376012656963,0.5054602526877873,True,431,53475.074542377115,0.38795362946874246,0.34393141877463923,0.012309794252979067
QQQ,2024,2024-05-15,2024-05-16,0.009968113849902593,0.013937515558908665,0.0057915947029556865,0.012799735719256834,0.006361699403973238,0.004373685192951227,0.0016124682081871677,0.4970180278333594,True,930,33257.110817309294,0.4244096167203972,0.3868121971408371,0.010548950985487172
SPY,2024,2024-05-15,2024-05-16,0.007511956485276805,0.009318647195497166,0.0048106575963036,0.00831265443445693,0.005623993123811705,0.003095068002802348,0.0022457960867374727,0.6765580318724176,True,774,40306.91730749849,0.38001772915202564,0.30625690179377324,0.011452920351946448
IWM,2024,2024-05-16,2024-05-17,0.004643376012656963,0.0067975752475992425,0.009422030932643596,0.012593502561250478,0.005624720926122914,0.0031829678509429638,0.0003365575023677181,0.44663673976053925,True,505,65579.65295782963,0.3121832327022699,0.2736352951277972,0.012512679167522042
QQQ,2024,2024-05-16,2024-05-17,0.0016124682081871677,0.006361699403973238,0.006684016198225752,0.010986810454797425,0.007033670520036126,0.005716903407461338,0.0007740939091742671,0.640192214926658,True,934,42785.936084896566,0.5029756325502281,0.44274006994580123,0.009942621834002479
SPY,2024,2024-05-16,2024-05-17,0.0022457960867374727,0.005623993123811705,0.005633109603525882,0.008030450424724623,0.004160307515342469,0.002825590179928339,0.001210292262612933,0.5180665212169755,True,850,56463.080420435486,0.4408640361559309,0.3607238449936742,0.0094971892055311
IWM,2024,2024-05-17,2024-05-20,0.0003365575023677181,0.005624720926122914,0.007932115943037296,0.01245059227425924,0.008172276287503395,0.0070185146865291426,0.0024997067733485423,0.6563765086420046,True,446,23658.520615976897,0.17477834144576865,0.12480756290037508,0.01683988754748773
QQQ,2024,2024-05-17,2024-05-20,0.0007740939091742671,0.007033670520036126,0.007068693659347867,0.009019259470191254,0.008385277966326684,0.007964899992106922,0.006482571362807166,0.9297080313566889,True,867,23995.792211194443,0.4015366249354529,0.30689030722969235,0.011811925021196518
SPY,2024,2024-05-17,2024-05-20,0.001210292262612933,0.004160307515342469,0.005620368427556282,0.007333645113668574,0.004513123128920443,0.003757747241823539,0.0009252605464777908,0.6153997171895877,True,851,39476.806472364784,0.3908313875550388,0.2773480629810388,0.010837910123936168
IWM,2024,2024-05-20,2024-05-21,0.0024997067733485423,0.008172276287503395,0.007926965923377563,0.011080944174006933,0.005292816695492413,0.004138000302048139,0.0024539022390546172,0.4776503348792254,False,455,27250.21636593943,0.23619896765230639,0.1762422297731171,0.015099974632158671
QQQ,2024,2024-05-20,2024-05-21,0.006482571362807166,0.008385277966326684,0.007036136118195293,0.008932229296638098,0.006953014826663002,0.006511525767730619,0.006092131370276643,0.7784187570375035,False,820,23769.144590646993,0.3308330642861671,0.21599942704905895,0.01241604867000008
SPY,2024,2024-05-20,2024-05-21,0.0009252605464777908,0.004513123128920443,0.005494192705910116,0.006813193955176088,0.004628952674231791,0.004232145764786699,0.0039297837431173654,0.6794100835357996,False,841,49310.993733680734,0.3978027259560246,0.30193020825368994,0.009851853589113491
IWM,2024,2024-05-21,2024-05-22,0.0024539022390546172,0.005292816695492413,0.007130799292523581,0.009630555444881467,0.011660955925311415,0.008406198745798843,0.004577636745675906,1.2108290110628128,False,484,30554.035808626548,0.27334824303340066,0.2086743058916843,0.014272106817787471
QQQ,2024,2024-05-21,2024-05-22,0.006092131370276643,0.006953014826663002,0.007140563426049437,0.008810238379348048,0.008200720896317187,0.006577229351649727,0.000767456267572908,0.930817140605455,False,936,24633.111629071456,0.2145628911737195,0.15521058194782608,0.01347563073773447
SPY,2024,2024-05-21,2024-05-22,0.0039297837431173654,0.004628952674231791,0.005471480448011308,0.006603835627167154,0.007123394182538414,0.005780987432263851,0.0015452883944068185,1.078675270661474,False,860,52850.75843894272,0.4082179236705805,0.310035178935005,0.010051966231367565
IWM,2024,2024-05-22,2024-05-23,0.004577636745675906,0.011660955925311415,0.004801531028499279,0.009630555444881467,0.02539631416884967,0.025500312565746253,0.02081823613217515,2.637056015533094,False,512,68864.4389983985,0.1489619944116963,0.05875698184240312,0.01912685501066476
QQQ,2024,2024-05-22,2024-05-23,0.000767456267572908,0.008200720896317187,0.003504519802233883,0.00873130398185809,0.01895555466320931,0.01925413648762908,0.014960339406102974,2.1709878275450234,False,1090,39406.379132593036,0.1643021796222498,0.07435112158635138,0.016402665506188754
SPY,2024,2024-05-22,2024-05-23,0.0015452883944068185,0.007123394182538414,0.0023415011207139533,0.006603835627167154,0.015667285118661587,0.01570371194084652,0.013134193394263916,2.3724523145622842,False,1061,64995.83051372842,0.30828925862628925,0.18985582791585665,0.01271449232096678
IWM,2024,2024-05-23,2024-05-24,0.02081823613217515,0.02539631416884967,0.007782030726322183,0.009630555444881467,0.00839877932663876,0.004345912489996273,0.0031740279143681605,0.8720970846082006,False,496,74921.48571593888,0.11687069928670345,0.05499222781602872,0.021000062206414094
QQQ,2024,2024-05-23,2024-05-24,0.014960339406102974,0.01895555466320931,0.004187809340727596,0.00873130398185809,0.012431644788776256,0.008653830234487847,0.0058424380333110815,1.423801623973548,False,1008,50378.28197592232,0.2831544724760502,0.1582879366144458,0.0130552210248447
SPY,2024,2024-05-23,2024-05-24,0.013134193394263916,0.015667285118661587,0.00405475779303795,0.006603835627167154,0.006422307104730713,0.004584719252143765,0.003012270396912875,0.97251165342613,False,1078,78120.9487084525,0.3221922259301494,0.21394584371323042,0.012038967082388847
IWM,2024,2024-05-24,2024-05-28,0.0031740279143681605,0.00839877932663876,0.010460250556734087,0.009148684799763903,0.015074624818987576,0.014708045212755927,0.008745216929595734,1.6477368221688653,False,427,69320.00233704913,0.1740427769947274,0.08578152896561776,0.0200979357243478
QQQ,2024,2024-05-24,2024-05-28,0.0058424380333110815,0.012431644788776256,0.005582655812036733,0.00873130398185809,0.006642248881959218,0.005452254748437246,0.0010888976174383558,0.7607396209959575,False,913,41515.77770711087,0.22454170877963578,0.15402493243929427,0.015562528343377884
SPY,2024,2024-05-24,2024-05-28,0.003012270396912875,0.006422307104730713,0.005309459766744671,0.006432562368514992,0.00641187374135929,0.005995018625154502,0.0008675240079816238,0.9967837657887368,False,915,60655.316563644104,0.37475023645685296,0.23669706461207005,0.012266618105150935
IWM,2024,2024-05-28,2024-05-29,0.008745216929595734,0.015074624818987576,0.010175572824963761,0.009630555444881467,0.006073153285698809,0.0037169194396731164,0.0019749859225558497,0.6306129818220009,False,487,76913.85376219999,0.16860446785106908,0.09012587880472081,0.020804256489759563
QQQ,2024,2024-05-28,2024-05-29,0.0010888976174383558,0.006642248881959218,0.005142230931012197,0.008672412229080242,0.006366896080037687,0.006059495875725185,0.0021076478262993525,0.7341551475941466,False,976,45039.81747269194,0.1865536649618233,0.12125568935462815,0.015603291710734803
SPY,2024,2024-05-28,2024-05-29,0.0008675240079816238,0.00641187374135929,0.005288860531541264,0.006417090423045002,0.0036904627690534293,0.0031007550325732325,0.0007989326510573491,0.57509907540032,False,937,67864.17821734412,0.3733902994902182,0.25129923531494597,0.011178318359972557
IWM,2024,2024-05-29,2024-05-30,0.0019749859225558497,0.006073153285698809,0.011227838882375323,0.009148684799763903,0.009139153750515355,0.006977192114463016,0.002604160614046336,0.9989582055282095,False,525,82461.71786640672,0.11297544915476508,0.05901937769478805,0.019403100706173525
QQQ,2024,2024-05-29,2024-05-30,0.0021076478262993525,0.006366896080037687,0.0065803773374311725,0.008497331762377902,0.011921016889921789,0.011750091391407258,0.008671816041781022,1.4029129641262588,False,1104,49824.145894091795,0.20360919074735528,0.13236984289134832,0.015564478773927819
SPY,2024,2024-05-29,2024-05-30,0.0007989326510573491,0.0036904627690534293,0.005819297518697851,0.006343489041210314,0.007378164746973843,0.006118969437465704,0.0036414895686811555,1.1631082987677261,False,1127,73902.51216490997,0.26715072690429065,0.15740122079791175,0.013110434245804938
IWM,2024,2024-05-30,2024-05-31,0.002604160614046336,0.009139153750515355,0.012975587400168626,0.008987096761114012,0.015613549626206194,0.0092081696884323,0.004001011643956387,1.7373296450711395,False,540,87372.30585616463,0.15940073433309265,0.08079569087635666,0.020302804487731797
QQQ,2024,2024-05-30,2024-05-31,0.008671816041781022,0.011921016889921789,0.00824761858490803,0.008497331762377902,0.020850886389807245,0.01968131013576757,0.0023684256211207178,2.4538157356789267,False,1067,53519.4241805148,0.3279484375060593,0.18302566556771188,0.014383657301443248
SPY,2024,2024-05-30,2024-05-31,0.0036414895686811555,0.007378164746973843,0.006195356447458759,0.006343489041210314,0.01745643381202236,0.010089593432562438,0.00721932822979876,2.75186631499118,False,1142,78462.21890196289,0.3909297277825405,0.2500369205766047,0.012825120495603158
IWM,2024,2024-05-31,2024-06-03,0.004001011643956387,0.015613549626206194,0.010848442407952899,0.008987096761114012,0.021249957538906492,0.021560448015786493,0.014070246162583233,2.3644963555808443,False,518,65309.95577669543,0.14360227940764206,0.035110017460325514,0.021934109561720594
QQQ,2024,2024-05-31,2024-06-03,0.0023684256211207178,0.020850886389807245,0.008115577107221836,0.008497331762377902,0.016895071280634562,0.014891747083336515,0.0031678342569996243,1.9882795862388014,False,1025,43385.005294134295,0.2735143353262369,0.10851589696826437,0.015576643848662537
SPY,2024,2024-05-31,2024-06-03,0.00721932822979876,0.01745643381202236,0.00739445809356596,0.006343489041210314,0.012683871545356289,0.012284814858849469,0.0023062109055197455,1.9995102794307429,False,1147,61831.480179881226,0.3830343288099476,0.21362561588803597,0.0126623474710517
IWM,2024,2024-06-03,2024-06-04,0.014070246162583233,0.021249957538906492,0.010125337475631538,0.008987096761114012,0.014029073045248789,0.0074386315169938655,0.005808479996226468,1.561023923315341,False,470,70291.31269171057,0.1554956425827909,0.05491668745883378,0.02145245692791798
QQQ,2024,2024-06-03,2024-06-04,0.0031678342569996243,0.016895071280634562,0.006875169348360956,0.008497331762377902,0.009826179118582629,0.0059840384311105055,0.0033122088373549463,1.156384073655712,False,1017,44822.18247711194,0.22639104294270432,0.10605833834431687,0.016193857480083593
SPY,2024,2024-06-03,2024-06-04,0.0023062109055197455,0.012683871545356289,0.006620735685850742,0.006343489041210314,0.00795882358874322,0.005109604393751965,0.003665981452019018,1.2546444924928422,False,1126,63969.65960580302,0.28093318435382214,0.153890655680002,0.01311018881954422
IWM,2024,2024-06-04,2024-06-05,0.005808479996226468,0.014029073045248789,0.011514624200754744,0.009300741789165248,0.016084624807548246,0.008657129761025395,0.008657129761025395,1.7293916089881964,False,497,80996.98481249939,0.08619932121012693,0.03701022433480507,0.022049542495151175
QQQ,2024,2024-06-04,2024-06-05,0.0033122088373549463,0.009826179118582629,0.006665400284986767,0.008497331762377902,0.020088172996108707,0.012293056967943583,0.012118406174575158,2.3640565718581774,False,1088,47583.52926058817,0.2109854214118799,0.11004550779443867,0.015682884219234347
SPY,2024,2024-06-04,2024-06-05,0.003665981452019018,0.00795882358874322,0.006643943818651323,0.006343489041210314,0.011229010217871477,0.007385464072779069,0.007347746171403102,1.770163098717835,False,1096,70718.21223832731,0.36042201598130136,0.2258200793332236,0.01251328222575934
IWM,2024,2024-06-05,2024-06-06,0.008657129761025395,0.016084624807548246,0.011730961253882394,0.009630555444881467,0.008913665053949065,0.005862294450045047,0.0028895893772877823,0.9255608469277417,False,492,78066.54732150347,0.13554217451852146,0.045017784572087126,0.02148103687188981
QQQ,2024,2024-06-05,2024-06-06,0.012118406174575158,0.020088172996108707,0.011310665363147784,0.008794403146370294,0.005062268099901121,0.004392130441104092,0.001831041534790523,0.57562383889468,False,1044,38997.02145416607,0.1981080205151305,0.09888840231733907,0.017313643552789193
SPY,2024,2024-06-05,2024-06-06,0.007347746171403102,0.011229010217871477,0.007366196804849808,0.006417090423045002,0.005121668724826335,0.004317766434994708,0.0005981669144672352,0.7981294305022476,False,958,57297.135805810096,0.2736696731619154,0.16203982112003185,0.014131384147733565
IWM,2024,2024-06-06,2024-06-07,0.0028895893772877823,0.008913665053949065,0.011768428363726434,0.009630555444881467,0.012355507905753335,0.008137743261957153,0.001637482424718728,1.2829486291281516,False,491,83387.03154460504,0.09185483015299373,0.043417063697860775,0.02123847913954902
QQQ,2024,2024-06-06,2024-06-07,0.001831041534790523,0.005062268099901121,0.008810339395256574,0.008497331762377902,0.008423312951370141,0.005917905473812102,8.641154410771179e-05,0.9912891701680425,False,1054,49218.28817166982,0.19502077712370286,0.11317638990190196,0.015643755829746052
SPY,2024,2024-06-06,2024-06-07,0.0005981669144672352,0.005121668724826335,0.0055039886623197325,0.006417090423045002,0.008151326387590302,0.0060526208943001425,0.0006559169484479099,1.2702526924534718,False,1072,64500.07166044014,0.2895532990382458,0.17907786963550884,0.013173160867073704
IWM,2024,2024-06-07,2024-06-10,0.001637482424718728,0.012355507905753335,0.011439109406719898,0.009630555444881467,0.015637581742008848,0.013081398127815724,0.011878483693049002,1.6237466085427137,False,419,78991.88417217732,0.07280002856263855,0.031196744982499195,0.020770396384503162
QQQ,2024,2024-06-07,2024-06-10,8.641154410771179e-05,0.008423312951370141,0.008623406499297635,0.008516349254899632,0.007925173452998292,0.007297204676586455,0.006517645836711772,0.9305834243985209,False,991,39663.99069133802,0.20962218849783798,0.11422538029599073,0.017973810649489403
SPY,2024,2024-06-07,2024-06-10,0.0006559169484479099,0.008151326387590302,0.005314532035040084,0.006417090423045002,0.006414312159375962,0.005270260694689055,0.004651300691731031,0.9995670524356237,False,902,55757.479783236806,0.270803190305698,0.1774063931499858,0.013050796007333871
IWM,2024,2024-06-10,2024-06-11,0.011878483693049002,0.015637581742008848,0.011908813661021412,0.009630555444881467,0.013023472808377689,0.006912466875533596,0.005009016244526432,1.3523075468403558,False,408,81679.88687072422,0.09812714357022544,0.054743075920582876,0.020758341287419005
QQQ,2024,2024-06-10,2024-06-11,0.006517645836711772,0.007925173452998292,0.008645352156041938,0.008404295458848413,0.013181204980170553,0.009923644170338752,0.009664711537657578,1.5683890511360827,False,927,40249.06345535334,0.22564952476384606,0.1204331214018348,0.01664250558295453
SPY,2024,2024-06-10,2024-06-11,0.004651300691731031,0.006414312159375962,0.005229144373851785,0.006418309632053337,0.009287213108084464,0.00550490085772859,0.005392560606879648,1.4469873908394337,False,844,58249.84778798514,0.326056192214415,0.2256957537228966,0.012415346795421816
IWM,2024,2024-06-11,2024-06-12,0.005009016244526432,0.013023472808377689,0.010784787337573766,0.010729868493629604,0.020255492630539104,0.013638547170993442,0.010443454352153325,1.8877670907676947,False,454,85497.94288903185,0.2344534577391633,0.02806707551252635,0.02079141695880339
QQQ,2024,2024-06-11,2024-06-12,0.009664711537657578,0.013181204980170553,0.008554899537796671,0.008741205578720592,0.011038351581335468,0.009555308076312219,0.004576375996950155,1.2627951009649057,False,953,37921.49467108788,0.17442592694802736,0.058328376501931595,0.01849385953326576
SPY,2024,2024-06-11,2024-06-12,0.005392560606879648,0.009287213108084464,0.005145960783366695,0.006772850643634564,0.007052798570576329,0.0045972162028093955,0.0004985313383966128,1.0413338403091574,False,928,54207.80127417311,0.21669428624039738,0.12832226444641867,0.013894752050800683
IWM,2024,2024-06-12,2024-06-13,0.010443454352153325,0.020255492630539104,0.01080461879196303,0.012008231915532375,0.01490627596600774,0.013764948587293047,0.006543030467357935,1.2413381146250857,False,486,94327.5797117352,0.09540778219626052,0.041552077410248626,0.01995007861621317
QQQ,2024,2024-06-12,2024-06-13,0.004576375996950155,0.011038351581335468,0.005748339803170618,0.009124746034976386,0.008310309827008925,0.00695583596721816,0.0020932763908664276,0.9107442327878916,False,950,32332.191578610276,0.28716831762142037,0.12061998323548219,0.01416060391834344
SPY,2024,2024-06-12,2024-06-13,0.0004985313383966128,0.007052798570576329,0.0036450174718814614,0.0070880963765573715,0.006885740709318045,0.0065975970299898545,0.001288800838748716,0.971451338061855,False,874,52076.30320517366,0.3071815134626496,0.14243382603244173,0.01264320436596625
IWM,2024,2024-06-13,2024-06-14,0.006543030467357935,0.01490627596600774,0.011039197878836678,0.012689490357065512,0.01052310518349237,0.008184273503113904,0.0041591593566290275,0.8292772118805467,False,484,105145.08280740726,0.11857569989450677,0.047823611399651716,0.0184376242439176
QQQ,2024,2024-06-13,2024-06-14,0.0020932763908664276,0.008310309827008925,0.005056548493747552,0.008404295458848413,0.006736384719769124,0.005750064667013444,0.005603150947058655,0.8015406827084787,False,1047,39453.6780232225,0.2916811387703098,0.16008144404469146,0.01504827133761678
SPY,2024,2024-06-13,2024-06-14,0.001288800838748716,0.006885740709318045,0.0033996430362704015,0.006969269639947187,0.005472603804789513,0.0035682455597509932,0.003512839071346585,0.7852478218694641,False,979,63374.441934912364,0.4850391823794455,0.2709033248137859,0.010003448660955682
IWM,2024,2024-06-14,2024-06-17,0.0041591593566290275,0.01052310518349237,0.012101164193954492,0.012689490357065512,0.017867925365326782,0.014284281752484196,0.011508170984701804,1.4080884939069216,False,438,101309.16875279305,0.1049069225878391,0.0925157905382491,0.017513478607423742
QQQ,2024,2024-06-14,2024-06-17,0.005603150947058655,0.006736384719769124,0.0035965000474593614,0.008404295458848413,0.01818706640498073,0.015434017495446595,0.011679819387057977,2.16402035054974,False,956,31746.84599235084,0.23369335839809677,0.16187141503280036,0.014908021689466077
SPY,2024,2024-06-14,2024-06-17,0.003512839071346585,0.005472603804789513,0.002909949781034716,0.006969269639947187,0.012765724112950615,0.01189863489463816,0.009260548881774744,1.831716201620139,False,802,52488.155125696205,0.3670614353410845,0.2921084952133613,0.009974192851836948
IWM,2024,2024-06-17,2024-06-18,0.011508170984701804,0.017867925365326782,0.01288044394448374,0.01352627292681324,0.008280971797426071,0.006135865940056329,0.0014466391121434885,0.6122138627715129,True,447,105184.65269717872,0.3147123998652276,0.2812802087819454,0.0160213943957787
QQQ,2024,2024-06-17,2024-06-18,0.011679819387057977,0.01818706640498073,0.0038197096405129254,0.009124746034976386,0.005092680915795371,0.0032683472556147564,0.0004123248704697158,0.5581175515761684,True,783,22274.572652624982,0.22058811130215492,0.16890316678158646,0.014022123465867682
SPY,2024,2024-06-17,2024-06-18,0.009260548881774744,0.012765724112950615,0.003574779844703493,0.0070880963765573715,0.003454226809712662,0.002668363996484402,0.002430764593762458,0.4873278559158574,True,733,46191.53312521209,0.3982776803650894,0.27569654193419457,0.009894395506171076
IWM,2024,2024-06-18,2024-06-20,0.0014466391121434885,0.008280971797426071,0.012631184492044797,0.01352627292681324,0.013178910209281232,0.007687665883719275,0.002096712322172456,0.9743194064313586,True,444,110973.73218570488,0.3676015681890554,0.33077060215616894,0.014119271262233703
QQQ,2024,2024-06-18,2024-06-20,0.0004123248704697158,0.005092680915795371,0.005361819937981543,0.009124746034976386,0.01484314177335093,0.014177929151776514,0.010176415588144083,1.6266909475020084,True,836,32127.226258097875,0.23305674061371398,0.1868555103625584,0.014959076819788298
SPY,2024,2024-06-18,2024-06-20,0.002430764593762458,0.003454226809712662,0.0035582705925022427,0.0070880963765573715,0.008990977030168212,0.007813951030588129,0.004440889688708927,1.2684614531913367,True,675,50420.54993391049,0.526711679657048,0.3501475902010619,0.008500108536981224
IWM,2024,2024-06-20,2024-06-21,0.002096712322172456,0.013178910209281232,0.009361443983563714,0.01360399162726501,0.009753398787966857,0.007406963177389425,0.0021008024964792593,0.7169512489568998,True,459,153157.73615827865,0.41287444547059615,0.35524262061158574,0.013047803339106358
QQQ,2024,2024-06-20,2024-06-21,0.010176415588144083,0.01484314177335093,0.0073830022277839675,0.010432265349959047,0.00804255096230671,0.005264564194498833,0.002098983271681676,0.770930444396555,True,852,46845.4229481385,0.2741908533756144,0.18668358933928275,0.01396828836071802
