date,next_date,qqq_open,qqq_close,day_oc,day_abs_oc,day_range,rv5,meaningful_move,next_close,next_cc,next_abs_cc,next_gap,next_oc,next_range,continuation_return,continued,pin_improvement,monthly_opex_week,quarterly_opex_week,eligible_contracts,total_gamma_weight,near_gamma_share_0_5,near_gamma_share_1_0,front_gamma_share,front_near_gamma_share,dominant_strike,dominant_strike_share,dominant_strike_distance,weighted_abs_distance,strike_hhi,effective_strikes
2026-04-09,2026-04-10,605.9299926757812,610.1900024414062,0.00703053127773523,0.00703053127773523,0.012324853358635328,0.012076586595937088,True,611.0700073242188,0.001442181745508142,0.001442181745508142,0.0027041157794467363,-0.001258530820887116,0.006702774224337182,0.001442181745508142,1.0,-0.001442181745508038,False,False,908,26834.40256941414,0.23131351048014928,0.4431231979370803,0.4019134691169479,0.1434646592118308,600.0,0.09108436781292152,0.0166997204159941,0.01730045920290384,0.04275762947933471,23.387638935486645
2026-04-10,2026-04-13,611.8400268554688,611.0700073242188,-0.001258530820887116,0.001258530820887116,0.006702774224337182,0.01203062381240672,False,617.3900146484375,0.010342525812865766,0.010342525812865766,-0.0026020371420800714,0.01297833305960916,0.03048751314827317,,,-0.010342525812865676,False,False,785,20472.289316869108,0.17616818027616496,0.3894180253654341,0.8105272211692162,0.15094366274684717,600.0,0.10628903979930442,0.018115775920164334,0.018554366136288816,0.047619859509475206,20.999641962425866
2026-04-13,2026-04-14,609.47998046875,617.3900146484375,0.01297833305960916,0.01297833305960916,0.03048751314827317,0.011933664758636688,True,628.5999755859375,0.018157016912369928,0.018157016912369928,0.004583741213078918,0.013511343198627346,0.013767634393698745,0.018157016912369928,1.0,-0.009702117125729513,True,False,1029,21959.860280696324,0.25469695509900414,0.36090013134452764,0.7957548040503378,0.22244012919858266,620.0,0.11595263781330813,0.004227449893320134,0.016346657093912358,0.04775888841081133,20.93851078354719
2026-04-14,2026-04-15,620.219970703125,628.5999755859375,0.013511343198627346,0.013511343198627346,0.013767634393698745,0.011018942067628663,True,637.4000244140625,0.013999441886586528,0.013999441886586528,0.0007636677100708589,0.01322567415621867,0.015319766555568307,0.013999441886586528,1.0,-0.009545021051595196,True,False,791,19307.831673415705,0.24683675800680316,0.39516751378293724,0.7964192508736063,0.21915479956884543,630.0,0.14586215351642534,0.0022272104174956286,0.016164554448292037,0.05349454829755077,18.693493670378082
2026-04-15,2026-04-16,629.0800170898438,637.4000244140625,0.01322567415621867,0.01322567415621867,0.015319766555568307,0.00644697638163834,True,640.469970703125,0.004816357344643363,0.004816357344643363,0.00283965718428969,0.001971102903831845,0.010856577730001699,0.004816357344643363,1.0,0.003341708191446231,True,False,676,19974.90154110536,0.2598936261683284,0.3062670632531373,0.6331602891028336,0.19613741716263172,640.0,0.11634618945775033,0.004079032768044666,0.0170931670909791,0.05416495110446473,18.462123192382457
2026-04-16,2026-04-17,639.2100219726562,640.469970703125,0.001971102903831845,0.001971102903831845,0.010856577730001699,0.006753655292329961,False,648.8499755859375,0.013084149556009228,0.013084149556009228,0.00799421735061645,0.005049564886166591,0.009258814537816887,,,-0.013084149556009173,True,False,587,23760.420408167985,0.24519909127881045,0.4931758643867467,0.6365683213282177,0.2174734111895308,640.0,0.14560165793232754,0.0007337903799128354,0.015517001390776563,0.060469909235447,16.537150669540075
2026-04-17,2026-04-20,645.5900268554688,648.8499755859375,0.005049564886166591,0.005049564886166591,0.009258814537816887,0.004934623318045872,True,646.7899780273438,-0.0031748441644519065,0.0031748441644519065,-0.0012483587717827538,-0.0019288933435943623,0.009617000029536934,-0.0031748441644519065,0.0,-0.0031748441644518666,True,False,377,11864.293969991028,0.1825392568471889,0.36725516141788145,0.43583663528144534,0.12400116442516512,650.0,0.1761192188621999,0.0017724041879234598,0.01897412554824441,0.08465776562758189,11.812265450036818
2026-04-20,2026-04-21,648.0399780273438,646.7899780273438,-0.0019288933435943623,0.0019288933435943623,0.009617000029536934,0.00852271781048191,False,644.3300170898438,-0.003803338055735961,0.003803338055735961,0.0025046694788444235,-0.006292247534227968,0.012353299379721086,,,0.0017316210133672648,False,False,1004,20074.8393274469,0.3512261660734459,0.40381815740403726,0.5315706811393953,0.25621776362655485,645.0,0.1254412024692692,0.002767479534551587,0.01566256021996825,0.05333266885124164,18.750233609895915
2026-04-21,2026-04-22,648.4099731445312,644.3300170898438,-0.006292247534227968,0.006292247534227968,0.012353299379721086,0.008525003913217198,True,655.1099853515625,0.016730507621555812,0.016730507621555812,0.009032649682386706,0.007628948321535711,0.010569114239549982,-0.016730507621555812,0.0,-0.014650881056329801,False,False,1084,20707.735009044824,0.24504426826689488,0.483266982859971,0.5439890850946718,0.18966803276377864,645.0,0.0968709575852507,0.0010398132826130446,0.015269399877140856,0.04512855307765907,22.158920058419753
2026-04-22,2026-04-23,650.1500244140625,655.1099853515625,0.007628948321535711,0.007628948321535711,0.010569114239549982,0.009299345970554632,True,651.4199829101562,-0.005632645699066852,0.005632645699066852,-0.0023812758063160855,-0.0032591307820316606,0.017401602225294275,-0.005632645699066852,0.0,0.005632645699066887,False,False,976,17679.746006167603,0.126708697352677,0.35060570699859844,0.4606752494665644,0.0908111682234549,650.0,0.10034061824189176,0.007800194571634056,0.018531659001788464,0.04645374846299439,21.52678810831836
2026-04-23,2026-04-24,653.5499877929688,651.4199829101562,-0.0032591307820316606,0.0032591307820316606,0.017401602225294275,0.010585157297545394,True,663.8800048828125,0.019127478891562966,0.019127478891562966,0.010883956650814985,0.008154766119802481,0.012250131525134067,-0.019127478891562966,0.0,-0.019127478891562855,False,False,943,22300.83199620186,0.24964509043317817,0.4892276321597464,0.5824967188187947,0.18285106827656816,650.0,0.13508855756341487,0.002179827066115747,0.015651749558635936,0.04839594513689136,20.66288812361096
2026-04-24,2026-04-27,658.510009765625,663.8800048828125,0.008154766119802481,0.008154766119802481,0.012250131525134067,0.012185605964522752,True,664.22998046875,0.0005271669328243966,0.0005271669328243966,-0.0007229928077661096,0.0012510642510459302,0.0056335334802487085,0.0005271669328243966,1.0,-0.0005271669328243689,False,False,679,14505.815500527175,0.15816671732120763,0.3428076950971875,0.6060256997418038,0.12186342458820887,650.0,0.09892702759685612,0.0209074001035211,0.0177029390980933,0.04820925616512558,20.742904569504574
2026-04-27,2026-04-28,663.4000244140625,664.22998046875,0.0012510642510459302,0.0012510642510459302,0.0056335334802487085,0.011693895496435703,False,657.5499877929688,-0.010056746717555742,0.010056746717555742,-0.01026753914270151,0.00021297919739149407,0.008777106215123686,,,0.002679746946174604,False,False,860,17872.878527823013,0.19620925324469785,0.4188046131649853,0.6103933312330159,0.15221093730652854,660.0,0.10338328140745354,0.00636824683186521,0.015867424964266266,0.048216860860022304,20.73963302802076
2026-04-28,2026-04-29,657.4099731445312,657.5499877929688,0.00021297919739149407,0.00021297919739149407,0.008777106215123686,0.013164822313583674,False,661.5700073242188,0.006113633344809299,0.006113633344809299,0.0016424866700535112,0.0044638149182549824,0.007801602833078336,,,0.0013383087204764297,False,False,847,20870.76855247933,0.21165499057658754,0.3423959906793716,0.5796494356227521,0.13298401763333392,660.0,0.0961398378656664,0.0037259710326429385,0.017733087361986748,0.04348877418975684,22.994439798110836
2026-04-29,2026-04-30,658.6300048828125,661.5700073242188,0.0044638149182549824,0.0044638149182549824,0.007801602833078336,0.011358509220789669,True,667.739990234375,0.009326273624633119,0.009326273624633119,0.005713633054508005,0.003592116534358869,0.017141083679616222,0.009326273624633119,1.0,-0.009326273624633194,False,False,685,22157.37689686622,0.24148205695234287,0.47662019388828786,0.5316622952540099,0.16857401952088885,660.0,0.13037686390375317,0.002373153720448662,0.01549306474272304,0.052674542462430224,18.984502821514653
2026-04-30,2026-05-01,665.3499755859375,667.739990234375,0.003592116534358869,0.003592116534358869,0.017141083679616222,0.010796458378063018,True,674.1500244140625,0.009599596060492877,0.009599596060492877,0.0021265506498386877,0.007457187324104053,0.01073768684670152,0.009599596060492877,1.0,-0.009599596060492939,False,False,622,19743.500515774645,0.2683719208328419,0.37177338955197436,0.509898082835824,0.19789421609235572,665.0,0.09096976684159094,0.004103378971526461,0.01634735251941152,0.052074534637127835,19.203244099411023
2026-05-01,2026-05-04,669.1599731445312,674.1500244140625,0.007457187324104053,0.007457187324104053,0.01073768684670152,0.008212987468373331,True,672.8800048828125,-0.0018838826451929025,0.0018838826451929025,0.0007564321174831079,-0.0026383190534077228,0.011614560218243567,-0.0018838826451929025,0.0,-0.001883882645192866,False,False,470,13029.857957972483,0.18629333595097156,0.4472433704023199,0.5595171527943406,0.14013301263323447,680.0,0.15544561066415674,0.008677557478429243,0.016541498991500633,0.07359969741049793,13.587012381621076
2026-05-04,2026-05-05,674.6599731445312,672.8800048828125,-0.0026383190534077228,0.0026383190534077228,0.011614560218243567,0.008468754439306074,True,681.6099853515625,0.012974052439365336,0.012974052439365336,0.007549662722892814,0.005383744263099732,0.007817158672356557,-0.012974052439365336,0.0,-0.006672794854644207,False,False,1200,18622.24391278185,0.3211861156733792,0.3918534887783651,0.5830995824015699,0.24936974606255488,675.0,0.14288501284998217,0.0031506287923606102,0.016343976873489187,0.051326794413452025,19.48300125553748
2026-05-05,2026-05-06,677.9600219726562,681.6099853515625,0.005383744263099732,0.005383744263099732,0.007817158672356557,0.005641642840648643,True,695.77001953125,0.02077439369140688,0.02077439369140688,0.009052161907707523,0.011617072165563291,0.013864251419610731,0.02077439369140688,1.0,-0.020774393691406975,False,False,969,14603.585826698321,0.21135757410352377,0.4233557662630084,0.5542151820472099,0.13742971757344677,675.0,0.11886707450591395,0.009697606393124003,0.017050197831578226,0.04449714677933864,22.473351043360157
2026-05-06,2026-05-07,687.780029296875,695.77001953125,0.011617072165563291,0.011617072165563291,0.013864251419610731,0.008164687496750986,True,694.9400024414062,-0.0011929474776779525,0.0011929474776779525,0.0011641742757750873,-0.00235438084383921,0.013610777178219107,-0.0011929474776779525,0.0,0.0011929474776779594,False,False,762,9373.840187222559,0.12466235722552226,0.2989130882905833,0.47979492653549555,0.07907769516432578,675.0,0.1044085104362296,0.029851846081616285,0.020644185214914363,0.04297948925010438,23.26691213524766
2026-05-07,2026-05-08,696.5800170898438,694.9400024414062,-0.00235438084383921,0.00235438084383921,0.013610777178219107,0.009652353957499672,False,711.22998046875,0.023440840892904546,0.023440840892904546,0.007166058150710475,0.016158986505240946,0.016879126870724372,,,-0.023440840892904616,False,False,1038,14192.022900840722,0.22063620460295685,0.4798514072443047,0.5078147087099495,0.16426872230788128,690.0,0.08124556664392744,0.007108530843024541,0.015378573222051335,0.04265590759640333,23.44341162452064
2026-05-08,2026-05-11,699.9199829101562,711.22998046875,0.016158986505240946,0.016158986505240946,0.016879126870724372,0.011923873435764017,True,713.2899780273438,0.0028963874065546236,0.0028963874065546236,-0.0012232261590183757,0.004124658956305316,0.007986240550762427,0.0028963874065546236,1.0,-0.0028963874065545837,False,False,692,8437.210282907725,0.1400293526188639,0.2721898664382043,0.7036091345093136,0.09855116105963851,710.0,0.10374526541595024,0.0017293709524721645,0.020072283208824288,0.05209540138252304,19.19555226491603
2026-05-11,2026-05-12,710.3599853515625,713.2899780273438,0.004124658956305316,0.004124658956305316,0.007986240550762427,0.010787910106030465,True,707.239990234375,-0.00848180680976407,0.00848180680976407,-0.007107918911520739,-0.001383723291193073,0.01898243133148956,-0.00848180680976407,0.0,0.0007429913191608502,True,False,761,10552.84087340659,0.25159361836117783,0.3673641224798848,0.7186686205317449,0.19516833832938188,710.0,0.13451248003622043,0.004612399064462425,0.017770387580690473,0.06358151098085088,15.727842647545359
2026-05-12,2026-05-13,708.219970703125,707.239990234375,-0.001383723291193073,0.001383723291193073,0.01898243133148956,0.013986581719408815,False,714.7100219726562,0.010562230418850849,0.010562230418850849,0.0038459812451778763,0.0066905175685836316,0.016712866194545463,,,-0.0027572142892895914,True,False,771,13685.680024884521,0.30839261121312705,0.3762215202164784,0.7056872412089218,0.2292017195675033,710.0,0.1253246184429248,0.003902508064780541,0.014970238730457,0.06113164553893296,16.358139735713955
2026-05-13,2026-05-14,709.9600219726562,714.7100219726562,0.0066905175685836316,0.0066905175685836316,0.016712866194545463,0.012191698583147115,True,719.7899780273438,0.007107716274449949,0.007107716274449949,-0.00012596277189491634,0.007234590335396973,0.010927590706219034,0.007107716274449949,1.0,-0.007107716274449908,True,False,715,12207.471094342869,0.1257109484217183,0.36831567451939173,0.669647231099178,0.10804791039212827,710.0,0.12000855687159798,0.006590116030073645,0.017558387399576356,0.054987769297392027,18.185862288605847
2026-05-14,2026-05-15,714.6199951171875,719.7899780273438,0.007234590335396973,0.007234590335396973,0.010927590706219034,0.011613280261030574,True,708.9299926757812,-0.015087714031981059,0.015087714031981059,-0.013406637593583848,-0.0017039202800807063,0.013309461623929167,-0.015087714031981059,0.0,-0.015087714031981071,True,False,582,11235.307575598807,0.13764983766873443,0.3766500026611177,0.6437449339754012,0.11778780412101136,720.0,0.13764983766873445,0.0002917822963190986,0.016645887275882395,0.0657025047372045,15.220119902578737
2026-05-15,2026-05-18,710.1400146484375,708.9299926757812,-0.0017039202800807063,0.0017039202800807063,0.013309461623929167,0.010819493257721134,False,705.8800048828125,-0.004302241158477327,0.004302241158477327,0.0036815840471233763,-0.007954539898408552,0.018647866326523495,,,0.00430224115847729,True,False,1388,11802.730844421045,0.17837471206431735,0.4214804631327329,0.6706946451244493,0.13766844645338702,705.0,0.09610463807479044,0.005543555381185006,0.015974273418340547,0.04020348330177939,24.873466622125758
2026-05-18,2026-05-19,711.5399780273438,705.8800048828125,-0.007954539898408552,0.007954539898408552,0.018647866326523495,0.010716277051783943,True,701.530029296875,-0.006162485912403315,0.006162485912403315,-0.008599205647178643,0.002457855338280135,0.015923372466459113,0.006162485912403315,1.0,-0.0036691304504970026,False,False,1317,12870.21974500894,0.18650666902971447,0.43489533360959004,0.598939592942602,0.13048199807853725,705.0,0.10818990123557,0.0012466777309531052,0.015979190704448937,0.04284793142858299,23.338349522584426
2026-05-19,2026-05-20,699.8099975585938,701.530029296875,0.002457855338280135,0.002457855338280135,0.015923372466459113,0.010413671599785667,False,713.1500244140625,0.016563788621898112,0.016563788621898112,0.005359640462201165,0.01114441808559774,0.013342331754636472,,,-0.016563788621898213,False,False,1299,21221.044427751018,0.2811845826696613,0.4091978384655256,0.4795294741937453,0.1637195053716474,700.0,0.10909746358948516,0.002180989028236602,0.016476132537655248,0.043596908774334864,22.93740607106281
2026-05-20,2026-05-21,705.2899780273438,713.1500244140625,0.01114441808559774,0.01114441808559774,0.013342331754636472,0.012331826367812581,True,714.510009765625,0.0019070115754113992,0.0019070115754113992,-0.005833322635171223,0.007785751008170472,0.01451304105954597,0.0019070115754113992,1.0,-0.0019070115754113437,False,False,1143,17827.465102653914,0.21766144652844946,0.3409518402506654,0.48098402768000575,0.14236208709805964,700.0,0.08655413949284978,0.01843935211930592,0.01807290865615585,0.03965770188307307,25.21578287487268
2026-05-21,2026-05-22,708.989990234375,714.510009765625,0.007785751008170472,0.007785751008170472,0.01451304105954597,0.011748302913546064,True,717.5399780273438,0.004240623952507905,0.004240623952507905,0.004982432030254502,-0.0007381303932328942,0.008635264483110796,0.004240623952507905,1.0,-0.004240623952507881,False,False,1014,20284.186960311497,0.22007001153642688,0.42067393353677973,0.461881882536143,0.17859883104683583,710.0,0.09306993196233526,0.006312031607652924,0.016752509677795378,0.04255551778857095,23.498715371489805
2026-05-22,2026-05-26,718.0700073242188,717.5399780273438,-0.0007381303932328942,0.0007381303932328942,0.008635264483110796,0.008978695226811575,False,730.280029296875,0.017755179724697978,0.017755179724697978,0.011734599051137051,0.005950750996563059,0.009769504111668974,,,-0.01775517972469787,False,False,839,14165.640258033101,0.17500505221627236,0.250077291660096,0.5593845181194066,0.10541402314491365,700.0,0.08880986892638548,0.024444600390858384,0.019924809011975395,0.04066519554201403,24.591053520616438
2026-05-26,2026-05-27,725.9600219726562,730.280029296875,0.005950750996563059,0.005950750996563059,0.009769504111668974,0.010171612654975775,True,729.4500122070312,-0.0011365737204164228,0.0011365737204164228,0.00366981509594555,-0.00478881475169457,0.010790388024713604,-0.0011365737204164228,0.0,-0.0003696643551291828,False,False,1046,13317.435975772029,0.17824532218559094,0.33203736093546193,0.5614831549914925,0.13952561422075752,730.0,0.09698029851040615,0.0003834546826435581,0.019330049950816944,0.04273383439863831,23.40066165538996
2026-05-27,2026-05-28,732.9600219726562,729.4500122070312,-0.00478881475169457,0.00478881475169457,0.010790388024713604,0.008705553265876593,True,735.5999755859375,0.008430959320020914,0.008430959320020914,0.000383807330226249,0.008044064618829116,0.013969432135007136,-0.008430959320020914,0.0,-0.006923007345889893,False,False,1068,17038.323874701167,0.2748289546795737,0.423397111316073,0.5771033135549173,0.22206928398045386,730.0,0.12128253276095999,0.0007539759870656138,0.015945878821832092,0.044357282343513375,22.54421252086098
2026-05-28,2026-05-29,729.72998046875,735.5999755859375,0.008044064618829116,0.008044064618829116,0.013969432135007136,0.007324373665827647,True,738.3099975585938,0.003684097420609156,0.003684097420609156,0.003045203023215093,0.0006369547408913157,0.008673198877869112,0.003684097420609156,1.0,-0.0036840974206090735,False,False,871,14602.955647006096,0.16491833330077846,0.3903085950385926,0.54497311357987,0.1178143180296634,730.0,0.09269243036400743,0.007612800124791819,0.017880214300940632,0.039973401467934745,25.01663514430126
2026-05-29,2026-06-01,737.8400268554688,738.3099975585938,0.0006369547408913157,0.0006369547408913157,0.008673198877869112,0.007101303236105922,False,742.739990234375,0.006000179721837862,0.006000179721837862,-0.0017201711143688403,0.007733654044502547,0.013083981270239891,,,-0.0060001797218378825,False,False,730,10772.572599207575,0.24782490684650696,0.3519162819636458,0.5285217593327336,0.1807099902140502,730.0,0.08620996133673418,0.011255431439466945,0.01753006837684943,0.03741908590982927,26.724329995921128
2026-06-01,2026-06-02,737.0399780273438,742.739990234375,0.007733654044502547,0.007733654044502547,0.013083981270239891,0.006998322119122804,True,746.1599731445312,0.004604549310825545,0.004604549310825545,-0.00045771848127529324,0.005064585946688682,0.009707329708181047,0.004604549310825545,1.0,-0.004604549310825527,False,False,1386,13150.85552155212,0.20072210879746785,0.4081748224213083,0.519130090834359,0.12797792515136705,740.0,0.09198606383295106,0.0036890301726050234,0.01670990589893659,0.03809097287105309,26.252939335134215
2026-06-02,2026-06-03,742.4000244140625,746.1599731445312,0.005064585946688682,0.005064585946688682,0.009707329708181047,0.0035349141159515558,True,744.2100219726562,-0.002613315163043861,0.002613315163043861,0.0015412571773529837,-0.004148178929848201,0.010239110811908465,-0.002613315163043861,0.0,0.002613315163043857,False,False,1336,13809.136125744546,0.1463837766976364,0.39874813410200144,0.5148977582744905,0.11053298116312232,740.0,0.07948387116300473,0.008255566321215713,0.017507095119049014,0.03532332584977567,28.309905025728227
2026-06-03,2026-06-04,747.3099975585938,744.2100219726562,-0.004148178929848201,0.004148178929848201,0.010239110811908465,0.0041180415239465825,True,740.6099853515625,-0.00483739336316813,0.00483739336316813,-0.011730615345337259,0.0069750435348938655,0.0146195355633255,0.00483739336316813,1.0,0.00483739336316815,False,False,1262,15253.220689595066,0.18827230869509587,0.42577475450540153,0.5323957148125651,0.1346003245703027,740.0,0.08530386057569121,0.005657034772921898,0.016739120336462687,0.0345602039939985,28.935014393249922
2026-06-04,2026-06-05,735.47998046875,740.6099853515625,0.0069750435348938655,0.0069750435348938655,0.0146195355633255,0.004786815856842038,True,705.0599975585938,-0.04800095663859216,0.04800095663859216,-0.014244998044363077,-0.03424376090129977,0.03695601687600141,-0.04800095663859216,0.0,-0.04635370541695778,False,False,1183,18932.41382344169,0.2688457857533514,0.47356992327927844,0.5189320932000844,0.17419954864976792,740.0,0.09936042904322319,0.0008236256108171691,0.014913651671501873,0.03941428023878844,25.37151494183264
2026-06-05,2026-06-08,730.0599975585938,705.0599975585938,-0.03424376090129977,0.03424376090129977,0.03695601687600141,0.022300650909074037,True,716.0700073242188,0.015615706186351996,0.015615706186351996,0.01808356741858752,-0.002424026191182982,0.014126488535932754,-0.015615706186351996,0.0,-0.015615706186351918,False,False,1041,12406.891526682648,0.12227849839589636,0.25686469236522597,0.2637150660623708,0.045542089153210605,705.0,0.07769477124705212,8.509567810044416e-05,0.023337687769542224,0.03869808305440785,25.84107327988425
2026-06-08,2026-06-09,717.8099975585938,716.0700073242188,-0.002424026191182982,0.002424026191182982,0.014126488535932754,0.024244191765926595,False,707.8300170898438,-0.011507241121808565,0.011507241121808565,0.009649856960707082,-0.020954886425878172,0.05486890614810267,,,-0.01150724112180855,False,False,1439,18795.120745000662,0.10638139758303315,0.2862317053658062,0.39783491936151294,0.05508483313059217,720.0,0.07583288882268498,0.005488279966461285,0.020455520785464035,0.03636418475519,27.49958528514178
2026-06-09,2026-06-10,722.97998046875,707.8300170898438,-0.020954886425878172,0.020954886425878172,0.05486890614810267,0.02336323857868518,True,693.6900024414062,-0.019976568253734728,0.019976568253734728,-0.008716844152328984,-0.01135873643669183,0.02592435496948501,0.019976568253734728,1.0,0.0021474358172875654,False,False,1270,18582.573898733717,0.1504577803027074,0.20466367214257683,0.3667061835305063,0.0658215199273347,700.0,0.09981426397551285,0.01106200203551111,0.021087395665038252,0.038683451407636765,25.850847419539797
2026-06-10,2026-06-11,701.6599731445312,693.6900024414062,-0.01135873643669183,0.01135873643669183,0.02592435496948501,0.023230943953507246,True,717.1199951171875,0.033775883454166156,0.033775883454166156,0.008072735034710954,0.025497315348550043,0.033689393006873396,-0.033775883454166156,0.0,-0.015583326155124796,False,False,1101,17618.04334551236,0.11488050747154914,0.30539167608734685,0.3490204734613797,0.03803166124408478,700.0,0.09382898340305053,0.009096278649520784,0.020555139262302177,0.04101729216110202,24.37996140925976
2026-06-11,2026-06-12,699.2899780273438,717.1199951171875,0.025497315348550043,0.025497315348550043,0.033689393006873396,0.031777006016964246,True,721.3400268554688,0.005884694007997515,0.005884694007997515,0.000683275097210112,0.005197867337477069,0.01775153468795657,0.005884694007997515,1.0,0.002147448178588433,False,False,1214,20360.55184853535,0.18540387436555816,0.3069610915997298,0.8677311938520149,0.1666675781025436,720.0,0.07900415311388137,0.004016071093292828,0.02046241323857547,0.03733318023644739,26.785824129274864
2026-06-12,2026-06-15,717.6099853515625,721.3400268554688,0.005197867337477069,0.005197867337477069,0.01775153468795657,0.021433348533309034,True,744.0,0.03141371932916659,0.03141371932916659,0.023234463784756576,0.007993530157454298,0.01023096543662507,0.03141371932916659,1.0,-0.03141371932916667,False,False,1088,16246.335048224293,0.12421748614576059,0.29642803925052347,0.8132121951822352,0.10557291521876411,700.0,0.07860672982202538,0.029583866222558264,0.019867483117090825,0.040724279747311395,24.555375962567386
2026-06-15,2026-06-16,738.0999755859375,744.0,0.007993530157454298,0.007993530157454298,0.01023096543662507,0.024393955334449546,True,729.8599853515625,-0.019005396032846122,0.019005396032846122,-0.0023521505376343788,-0.01669250878873363,0.019596715127268145,-0.019005396032846122,0.0,-0.008252707860803092,True,True,1280,14312.646983226032,0.11605353070001521,0.40731666386347026,0.7862854183817577,0.09299006308236814,740.0,0.15423482010830317,0.005376344086021501,0.01735463206499138,0.051250067907350816,19.512169267907833
2026-06-16,2026-06-17,742.25,729.8599853515625,-0.01669250878873363,0.01669250878873363,0.019596715127268145,0.02606024983193368,True,722.510009765625,-0.010070391216744357,0.010070391216744357,0.007302793956126097,-0.01724723218987434,0.020318989104054466,0.010070391216744357,1.0,-0.010070391216744301,True,True,1404,19615.51041040613,0.13265104451522672,0.3255534064215268,0.7755930491281341,0.1093832522756185,740.0,0.11490753492863541,0.013893095733359395,0.018183960423833606,0.042981418452931824,23.265867809716003
2026-06-17,2026-06-18,735.1900024414062,722.510009765625,-0.01724723218987434,0.01724723218987434,0.020318989104054466,0.023833299108846188,True,740.6199951171875,0.025065376405563056,0.025065376405563056,0.020331901624686788,0.004639151998814484,0.012885631247674783,-0.025065376405563056,0.0,-0.025065376405563153,True,True,1486,25623.472626325678,0.2388676755107901,0.30428234721293057,0.6961043365024412,0.1884786236355354,720.0,0.09693219357296126,0.0034740138291499134,0.017430397830179925,0.04123831218655006,24.24929506028987
2026-06-18,2026-06-22,737.2000122070312,740.6199951171875,0.004639151998814484,0.004639151998814484,0.012885631247674783,0.021741228781045032,True,737.9500122070312,-0.003605064578001027,0.003605064578001027,0.0018903410970438905,-0.005485037084026145,0.014933430951784846,-0.003605064578001027,0.0,-0.001930804846222095,True,True,1262,11956.545601918704,0.1699554307128827,0.3223572019790581,0.3517148125751681,0.07295616744663887,740.0,0.06157716476069035,0.0008371298658894633,0.01869556689516037,0.028775641124672645,34.75161493943521
2026-06-22,2026-06-23,742.02001953125,737.9500122070312,-0.005485037084026145,0.005485037084026145,0.014933430951784846,0.022234196196774497,True,713.6500244140625,-0.03292904314791367,0.03292904314791367,-0.03009691931060665,-0.002920007053997531,0.015583711375796665,0.03292904314791367,1.0,-0.032929043147913666,False,False,1274,12787.82336977894,0.22231193196384505,0.36450036559744925,0.46018581636848027,0.12499906153100884,740.0,0.06978467860772991,0.0027779493990895965,0.017603352010968038,0.03192937380495089,31.319123453806743
2026-06-23,2026-06-24,715.739990234375,713.6500244140625,-0.002920007053997531,0.002920007053997531,0.015583711375796665,0.021560599064098393,True,710.6199951171875,-0.00424581964999271,0.00424581964999271,0.0024101038944643882,-0.006639920645849728,0.021691277151513772,0.00424581964999271,1.0,0.004245819649992703,False,False,1155,14532.081173337529,0.11465486946708434,0.2906678714707154,0.6213102335491292,0.08062147497099531,700.0,0.08335883938314945,0.01912705660631031,0.020201714112163333,0.03707506344144447,26.97230718375918
2026-06-24,2026-06-25,715.3699951171875,710.6199951171875,-0.006639920645849728,0.006639920645849728,0.021691277151513772,0.020688514824906586,True,716.3800048828125,0.008105611726665796,0.008105611726665796,0.021502391435460844,-0.013114780563527884,0.030297528137136796,-0.008105611726665796,0.0,0.004221665616804483,False,False,984,15924.413626363528,0.14599407667564226,0.3641812899999219,0.6156083035944319,0.09609757209921117,715.0,0.08727474171104506,0.006163638671735194,0.01811719798476587,0.042211430109747164,23.690265821367827
2026-06-25,2026-06-26,725.9000244140625,716.3800048828125,-0.013114780563527884,0.013114780563527884,0.030297528137136796,0.02119988326785198,True,706.52001953125,-0.013763624451209266,0.013763624451209266,-0.012912141512817832,-0.0008626212257299981,0.017797816679829975,0.013763624451209266,1.0,-0.01376362445120928,False,False,1044,17290.977223981106,0.14547946369396014,0.3058119686825458,0.7165396596015386,0.11876375623823031,720.0,0.07075136804633131,0.005053177213927951,0.019097759876725014,0.036321310879260146,27.532045947466358
2026-06-26,2026-06-29,707.1300048828125,706.52001953125,-0.0008626212257299981,0.0008626212257299981,0.017797816679829975,0.015323080639118844,False,724.0800170898438,0.024854210883145544,0.024854210883145544,0.010572907343915139,0.014131888392660219,0.02747273062773981,,,-0.0008492846692325189,False,False,841,14910.559448936801,0.1702714998533226,0.29987065119919565,0.6162959803470008,0.11202093350174638,715.0,0.09428065733445451,0.012002463106956407,0.019045396262007994,0.04535173063439254,22.049875186938266
2026-06-29,2026-06-30,713.989990234375,724.0800170898438,0.014131888392660219,0.014131888392660219,0.02747273062773981,0.021855047979907106,True,736.4000244140625,0.017014704222517052,0.017014704222517052,0.00013807256598430406,0.016874301778387002,0.0189344017913356,0.017014704222517052,1.0,-0.017014704222517003,False,False,1361,19426.66770370183,0.1284234628740397,0.3922162916447562,0.5998020401601101,0.10349240420631572,715.0,0.13140790452411383,0.01254007412928937,0.01640850517781286,0.050377978945015424,19.84994279130254
