symbol,year,date,next_date,day_abs_oc,day_range,rv5,rv20,median20_range,atr20,range20_ratio,next_rth_range,next_max_excursion,next_abs_oc,monthly_opex_week,eligible_contracts,total_gamma_weight,near_gamma_share_0_5,front_near_gamma_share,weighted_abs_distance
QQQ,2020,2020-10-15,2020-10-16,0.01009747135523753,0.014519438485087084,0.016646416092597677,0.017292596358566052,0.020306901323477768,0.02321116301523165,0.7150001988880734,0.017546248565370477,0.012666992794716503,0.011274770956049451,True,339,35352.54494125737,0.2926125141029643,0.25608525167063384,0.013389231906051194
SPY,2020,2020-10-15,2020-10-16,0.01102676279172754,0.014227064247268125,0.00997595132360418,0.012615167352215654,0.014207544405215662,0.01766861198705697,1.0013739068128689,0.010459634301527777,0.005358643960979403,0.004785599928498474,True,859,85873.86777363504,0.2388998779049191,0.21404263818065689,0.012362209472461305
IWM,2020,2020-10-16,2020-10-19,0.005269288493194413,0.008516630920096248,0.008638823984070471,0.01639165561969435,0.018375473185958544,0.022892928975120706,0.46347818278792174,0.02455795604179829,0.017809199058022696,0.01516454535030387,True,184,13783.96346361794,0.10917965791692329,0.06252640795882579,0.023513438638166927
QQQ,2020,2020-10-16,2020-10-19,0.011274770956049451,0.017546248565370477,0.01640612480462741,0.017002413736693388,0.01944849334212745,0.02234384006827461,0.902190635372432,0.029914980665581372,0.027228620024706274,0.02303006184828804,True,272,8927.407997557242,0.06644290543935094,0.04170954601925958,0.02103658089662067
SPY,2020,2020-10-16,2020-10-19,0.004785599928498474,0.010459634301527777,0.009251501957675065,0.011967621521576627,0.01392220619083855,0.017022102779671155,0.7512914374455032,0.0237773646134211,0.02231405454166846,0.019044842240355297,True,798,39950.77028230674,0.17800027089526707,0.14365274278679743,0.016424136921191244
IWM,2020,2020-10-19,2020-10-20,0.01516454535030387,0.02455795604179829,0.008830646666428039,0.014244692558666314,0.018375473185958544,0.021854631194093487,1.336452987810079,0.013060167382005055,0.007608839020628144,0.004951739687094725,False,200,18088.12045548019,0.20251898307973695,0.11760241081887259,0.01947306336957401
QQQ,2020,2020-10-19,2020-10-20,0.02303006184828804,0.029914980665581372,0.0058945561023380135,0.017602654541197423,0.01944849334212745,0.022437179633015645,1.538164429466751,0.016411241742419026,0.010753435426086755,0.0005271081591624593,False,272,12149.523551454786,0.17396774288364905,0.07204249202062384,0.022246663171721425
SPY,2020,2020-10-19,2020-10-20,0.019044842240355297,0.0237773646134211,0.005849499198590973,0.01224376133325178,0.01392220619083855,0.016866770860375725,1.707873327509522,0.012344931985854188,0.009957530754151067,0.0002328846860059075,False,774,34409.31177388822,0.07853818510383868,0.05369506612163063,0.018555609273637513
IWM,2020,2020-10-20,2020-10-21,0.004951739687094725,0.013060167382005055,0.009079899108296981,0.014225804391668045,0.01826904909003512,0.0215861428597591,0.714879429008089,0.012929706559259155,0.009919027545041814,0.009262076705414235,False,192,21430.448249794976,0.19820336696793137,0.11615514815908001,0.01958525034453771
QQQ,2020,2020-10-20,2020-10-21,0.0005271081591624593,0.016411241742419026,0.0066121003438744915,0.017221886102534893,0.018224511818583318,0.02203755910789091,0.9005037778671623,0.01275162367508724,0.009309002604719785,0.0016862014391620939,False,267,14282.513465977223,0.17781576197854906,0.0871339507128078,0.019919819820828383
SPY,2020,2020-10-20,2020-10-21,0.0002328846860059075,0.012344931985854188,0.007312685222565964,0.012112190400516936,0.013000659902184044,0.016808023399289974,0.9495619513729686,0.009524421574407721,0.006815678638592226,0.0017475187411607473,False,779,47815.172649616215,0.24772745439837845,0.18325633804516467,0.016477791892388585
IWM,2020,2020-10-21,2020-10-22,0.009262076705414235,0.012929706559259155,0.008823249500846729,0.011639072439072865,0.01809466175724354,0.020404948637853255,0.7145591740107116,0.018796114506664404,0.012801317969096448,0.012426661051259558,False,245,35894.075589785796,0.2285810687227668,0.11478191938607482,0.01939587695805246
QQQ,2020,2020-10-21,2020-10-22,0.0016862014391620939,0.01275162367508724,0.007061912616372105,0.015429256201280798,0.01697874515389475,0.02098201893538689,0.75103451753984,0.018102100975556173,0.015062959755094418,0.0030520791245196577,False,341,24095.87008477698,0.17953187718370048,0.09694312274860985,0.01904499152392304
SPY,2020,2020-10-21,2020-10-22,0.0017475187411607473,0.009524421574407721,0.007212488892047278,0.010624488307345963,0.012049365531921506,0.015906638560891938,0.7904500489403666,0.013383474610016825,0.006781146631388735,0.004811039006281659,False,777,53853.550301646654,0.1236594828621728,0.08389025546424303,0.017127637070497855
IWM,2020,2020-10-22,2020-10-23,0.012426661051259558,0.018796114506664404,0.011428740867082862,0.011876161155485704,0.01809466175724354,0.0198083173949872,1.0387657287453889,0.012755269133699062,0.011286867126937938,0.0,False,234,35798.85879000783,0.11217293340109885,0.08756048146097925,0.02081665691025397
QQQ,2020,2020-10-22,2020-10-23,0.0030520791245196577,0.018102100975556173,0.007382560354524261,0.015450783989957691,0.01697874515389475,0.020474052255431932,1.066162476171199,0.010991343904087547,0.010611080443352794,0.00010534389315663972,False,338,26859.9378017708,0.21387342046812524,0.13327205277618787,0.017718124823898628
SPY,2020,2020-10-22,2020-10-23,0.004811039006281659,0.013383474610016825,0.008181490436833885,0.010637423021459282,0.012049365531921506,0.015491460976343435,1.1107202760644086,0.008267526413192472,0.008160136837712662,0.0004335961022754464,False,808,66024.84009615943,0.28031567829804643,0.19139959114699254,0.015782346386277606
IWM,2020,2020-10-23,2020-10-26,0.0,0.012755269133699062,0.011706281228717275,0.011628630619085093,0.01659239037056935,0.019235091253669182,0.7687421070036805,0.024794868753267217,0.02249328489199587,0.008513516857918346,False,186,21991.72821872089,0.05455565043071628,0.024248066072983278,0.025116903318615717
QQQ,2020,2020-10-23,2020-10-26,0.00010534389315663972,0.010991343904087547,0.0077740958900404155,0.01473837146902789,0.015913479495550754,0.019498703368173175,0.6906939432800108,0.030242856716741807,0.02030638430005416,0.006763947974652185,False,272,14835.12738418826,0.16646243290363746,0.11205934680558849,0.020223037531706862
SPY,2020,2020-10-23,2020-10-26,0.0004335961022754464,0.008267526413192472,0.008497702172887336,0.010193328214629137,0.011399687364786207,0.014679222576026479,0.7252415043180023,0.02151233672609803,0.019396966391564074,0.008008623024202466,False,769,47153.6194837268,0.18350835196680243,0.11930502267063008,0.01828861031228017
IWM,2020,2020-10-26,2020-10-27,0.008513516857918346,0.024794868753267217,0.014755101975389793,0.012195637879915917,0.01659239037056935,0.019600051397417786,1.4943518202926904,0.013295673614065072,0.00956055770225861,0.007964906219930401,False,196,26347.497452797,0.20090840979032823,0.10679933960814197,0.023058239744963457
QQQ,2020,2020-10-26,2020-10-27,0.006763947974652185,0.030242856716741807,0.00718816509942364,0.014570735280521193,0.015913479495550754,0.01995986599482184,1.9004553168398777,0.011758428272091474,0.0071403544071935166,0.004120794536800698,False,272,16538.067012480104,0.22217965338330725,0.07450871060976781,0.01867539979290023
SPY,2020,2020-10-26,2020-10-27,0.008008623024202466,0.02151233672609803,0.009893707763174116,0.010660705623563993,0.012049365531921506,0.01520078217736327,1.7853501637996592,0.006269145342566451,0.005236899264450479,0.004532636274599322,False,702,43402.30318889597,0.16661663713942262,0.10162485042391145,0.02037579394051559
IWM,2020,2020-10-27,2020-10-28,0.007964906219930401,0.013295673614065072,0.014961363749550911,0.01236267467714637,0.015632623952941814,0.019504520139348808,0.8505081203314582,0.015517969083440691,0.010585536115044647,0.008728863775698814,False,198,28172.6186573251,0.09661062953070465,0.0635622056853306,0.02248065954172627
QQQ,2020,2020-10-27,2020-10-28,0.004120794536800698,0.011758428272091474,0.008412391736597176,0.014599818684618201,0.015913479495550754,0.020127869249653898,0.7388973778725771,0.026114202764661303,0.024430705149686593,0.02291282649339743,False,264,20651.335711683732,0.09493073156047405,0.06239188404865207,0.019561509119606867
SPY,2020,2020-10-27,2020-10-28,0.004532636274599322,0.006269145342566451,0.009406796416478742,0.010608053060329168,0.012049365531921506,0.01504329329713742,0.520288419000823,0.03649501624341945,0.01851849979962794,0.016380615300894075,False,716,56615.72058375371,0.14129462226710315,0.11254704687570727,0.017870948538313718
IWM,2020,2020-10-28,2020-10-29,0.008728863775698814,0.015517969083440691,0.01956709918869098,0.014482489607171075,0.014406821348752881,0.019964126185426524,1.0771265019388885,0.026968612960431723,0.019768206645368824,0.015513484656062948,False,250,38300.86439873317,0.1406751079633964,0.11248818082845029,0.020710607937561944
QQQ,2020,2020-10-28,2020-10-29,0.02291282649339743,0.026114202764661303,0.018830042781770237,0.01707168732035611,0.015913479495550754,0.021177375388315368,1.6410114941840699,0.025531140002575548,0.02377285800137363,0.012417636074862681,False,298,20565.9294539549,0.07669875676341406,0.04253622380231197,0.02301906570095362
SPY,2020,2020-10-28,2020-10-29,0.016380615300894075,0.03649501624341945,0.016711911917207226,0.0130564745872084,0.012049365531921506,0.01594444996900248,3.0287915282124906,0.025419832570137173,0.019852528713324435,0.009390986173038351,False,500,37937.90232297924,0.052136538621807046,0.029726086212726148,0.02211935286304909
IWM,2020,2020-10-29,2020-10-30,0.015513484656062948,0.026968612960431723,0.017958043709521882,0.014294537122992952,0.014406821348752881,0.020403210387428726,1.871933600590268,0.025207356175636644,0.019354038882245073,0.007970521824457455,False,251,35569.30648618883,0.15814251037207516,0.0905009557770536,0.021161128474550754
QQQ,2020,2020-10-29,2020-10-30,0.012417636074862681,0.025531140002575548,0.02220759543714193,0.01715917309978183,0.01697874515389475,0.021715299543573475,1.5037118333046517,0.0297805023664639,0.027221285858753275,0.018079724142626152,False,312,23640.350834945006,0.11200392801059045,0.08637815434287281,0.017613532659412703
SPY,2020,2020-10-29,2020-10-30,0.009390986173038351,0.025419832570137173,0.01784905995727608,0.013196963654171185,0.012864203297935507,0.016641602374158203,1.9760129703653422,0.02159740576414843,0.01760692054655033,0.005300323628747217,False,677,53871.24464416936,0.19878497337477075,0.14936712555000325,0.01982725049285578
IWM,2020,2020-10-30,2020-11-02,0.007970521824457455,0.025207356175636644,0.01604641328081577,0.014616907063138193,0.014406821348752881,0.02014883512221074,1.7496820128069892,0.014343872581375523,0.007236512801381378,0.006784280046341351,False,204,20634.3182055757,0.04214387853169717,0.00995617463214631,0.02329941873044046
QQQ,2020,2020-10-30,2020-11-02,0.018079724142626152,0.0297805023664639,0.023294640743695423,0.016937752070741195,0.01697874515389475,0.02184065142236461,1.7539872409023443,0.02409412413430159,0.018279225607742422,0.006878775336409015,False,236,11978.039647255151,0.10506619878524694,0.03781771184590182,0.025624672410319942
