symbol,year,date,next_date,gap,abs_gap,gap_atr20,gap_up,day_abs_oc,day_range,rv5,rv20,median20_range,atr20,range20_ratio,adv20_dollar,log_adv20_dollar,prior_cc_aligned,prior_oc_aligned,signed_gex_to_adv,gross_gex_to_adv,followthrough_oc,continued,mfe,mae,excursion_efficiency,rth_range,eligible_contracts,call_dgamma,put_dgamma,signed_dgex,gross_dgex
IWM,2009,2009-08-27,2009-08-28,0.010270455323519334,0.010270455323519334,0.46851473213080214,1.0,0.00034223134839139746,0.023442847364818695,0.01004658052403877,0.014427831637418374,0.01841930800560571,0.02192130709915858,1.2727322523562845,2433149059.45,21.612452164571913,-0.001538198598530105,-0.00034223134839139746,0.019885419258858467,0.21289049161141724,-0.016435106743476924,0.0,0.002710945442222945,0.023043036258895366,0.10526315789473548,0.025753981701118315,666,283189244.29831415,234805055.13185376,48384189.166460395,517994299.4301679
SPY,2009,2009-08-27,2009-08-28,0.008027079303674967,0.008027079303674967,0.5103528471802463,1.0,0.0028125303074386654,0.017263117059451084,0.008367780598745333,0.010286667371653301,0.012961869587230699,0.01572848931484449,1.331838508578865,19381355500.958702,23.687577384253036,0.002229330231656501,0.0028125303074386654,0.052299089556614775,0.1713165419279796,-0.008155041734625446,0.0,0.0011513000095941806,0.014966900124724236,0.07142857142857192,0.016118200134318264,1465,2166987024.6871486,1153359777.613921,1013627247.0732276,3320346802.3010693
IWM,2009,2009-08-28,2009-08-31,-0.010163652024117065,0.010163652024117065,0.45053348523154696,0.0,0.016435106743476924,0.025753981701118315,0.004046036210238382,0.014488761653026122,0.019194426980503936,0.02255914900286171,1.3417426697487254,2434834723.4,21.613144715776915,0.006333447449503704,0.016435106743476924,-0.014118447956374826,0.3544916082645783,0.004524886877828038,1.0,0.009223807866341804,0.002784545770970981,0.7681159420289938,0.012008353637312874,671,414376194.81590426,448752282.14060146,-34376087.3246972,863128476.9565058
SPY,2009,2009-08-28,2009-08-31,-0.009769781389050047,0.009769781389050047,0.6110497580502443,0.0,0.008155041734625446,0.016118200134318264,0.0011868240853343502,0.010301021784403184,0.013243046693774668,0.015988520182421403,1.2171066452476647,19116583804.1655,23.673822057275785,0.00019342359767904327,0.008155041734625446,0.05164417934841105,0.18308475743895286,-0.0008791638175245087,0.0,0.005665722379603388,0.0020513822408907423,0.7341772151898868,0.007717104620494207,1465,2243607695.6791544,1256347413.1679013,987260282.5112531,3499955108.8470554
IWM,2009,2009-08-31,2009-09-01,-0.005944055944056004,0.005944055944056004,0.26283605172210733,0.0,0.004524886877828038,0.012008353637312874,0.00757004971913533,0.014497673330361515,0.019194426980503936,0.02261507089727769,0.6256166776695098,2444392438.6,21.617062437624007,0.01464254952627031,0.004524886877828038,0.003076204138289791,0.30193907173962536,0.01653183257122759,1.0,0.020400984875131867,0.022335561027084117,0.4773662551440319,0.04273654590221596,681,372788517.00673443,365269066.87150884,7519450.135225594,738057583.8782432
SPY,2009,2009-08-31,2009-09-01,-0.004977552215498671,0.004977552215498671,0.3133064220329518,0.0,0.0008791638175245087,0.007717104620494207,0.004564317871332243,0.010022202257877817,0.013243046693774668,0.015887169446450605,0.5827287933766697,19135742990.613503,23.67482378394998,0.008899206809827809,-0.0008791638175245087,-0.0009974350562126449,0.18685273320495335,0.017165277096615972,1.0,0.01922511034820995,0.01265326140264822,0.6030769230769262,0.03187837175085826,1464,1778239609.4090738,1797326270.2945871,-19086660.885513306,3575565879.703661
IWM,2009,2009-09-01,2009-09-02,-0.004828326180257525,0.004828326180257525,0.20361194109499273,0.0,0.01653183257122759,0.04273654590221596,0.009981714820504537,0.015190175301824375,0.019194426980503936,0.023713374344802925,2.2265080351512503,2542186853.25,21.656290513404816,0.02237762237762242,0.01653183257122759,-0.007387418167648566,0.14029403350046987,0.00017969451931709735,1.0,0.0032345013477088624,0.007367475292003656,0.30508474576270794,0.010601976639712551,656,168936725.1045266,187716922.449783,-18780197.34525639,356653647.5543096
SPY,2009,2009-09-01,2009-09-02,-0.004191616766467066,0.004191616766467066,0.24735904528111397,0.0,0.017165277096615972,0.03187837175085826,0.010057077723520632,0.011260924607417788,0.013409938758060607,0.01694547600514651,2.3772197864584896,19855570387.9685,23.711750428791056,0.022057388249072774,0.017165277096615972,-0.08099864589024337,0.3374352352453471,-0.0004008819402685493,0.0,0.0021046301864101613,0.006614552014431618,0.24137931034483637,0.008719182200841898,1457,2545847374.9954176,4154121689.79928,-1608274314.8038626,6699969064.794698
IWM,2009,2009-09-02,2009-09-03,0.005032350826743359,0.005032350826743359,0.2167568167806092,1.0,0.00017969451931709735,0.010601976639712551,0.00843698659812806,0.015074694369791032,0.01841930800560571,0.02321657469179787,0.5755903878954605,2510068704.15,21.643575961886807,-0.005007153075822668,-0.00017969451931709735,-0.019649348654345346,0.1453951039338012,0.006080114449213081,1.0,0.006974248927038573,0.01269670958512159,0.354545454545453,0.019670958512160254,655,157815242.5033334,207136457.61753756,-49321215.11420417,364951700.12087095
SPY,2009,2009-09-02,2009-09-03,0.005810458825886711,0.005810458825886711,0.3470161959439443,1.0,0.0004008819402685493,0.008719182200841898,0.009631777712932882,0.011274245290052344,0.013409938758060607,0.0167440565996675,0.6502029843798405,19784920034.909,23.708185870072775,-0.003792415169660779,0.0004008819402685493,-0.0938548780890763,0.3761004259692071,0.002490039840637559,1.0,0.003685258964143401,0.008067729083665376,0.3135593220338958,0.01175298804780869,1461,2792102797.5087337,4649014055.387241,-1856911257.8785076,7441116852.895975
IWM,2009,2009-09-04,2009-09-08,0.01069237510955312,0.01069237510955312,0.4807979027711356,1.0,0.015305214450969995,0.022067983626979926,0.015849647162136375,0.014282164768961022,0.01841930800560571,0.022238813954733063,1.1980897230375747,2450493776.05,21.619555382441238,0.014041948098115986,0.015305214450969995,0.02447103699533698,0.4566096946029142,0.0003468609087755592,1.0,0.0011238293444328917,0.01144640998959412,0.08940397350993483,0.01257023933402709,648,589442669.2795476,529476545.428985,59966123.85056257,1118919214.7085326
SPY,2009,2009-09-04,2009-09-08,0.00921026846952766,0.00921026846952766,0.5674060176062954,1.0,0.011998016856717975,0.015270203272186478,0.014270767058739949,0.011420266651887652,0.013243046693774668,0.01623223614790488,1.1530732787769102,19153305479.8315,23.67574114759056,0.014008941877794223,0.011998016856717975,-0.01763867623295422,0.2893419102924821,-0.0005825242718446866,0.0,0.0004854368932039055,0.005922330097087425,0.07575757575757838,0.006407766990291229,1459,2602007520.9001474,2939846475.049763,-337838954.14961576,5541853995.949911
IWM,2009,2009-09-10,2009-09-11,0.0031986531986532007,0.0031986531986532007,0.144444496582332,1.0,0.01244247485938299,0.023180501107891587,0.0025432119386807686,0.014276337255798065,0.01895164525712201,0.022144514151357774,1.2231392469305733,2411752993.2,21.603619703104663,0.01244247485938299,0.01244247485938299,0.02198119731167334,0.31607956383035096,-0.0028528276556469834,0.0,0.0067125356603456865,0.008222856183923488,0.44943820224719033,0.014935391844269182,680,407659526.2838736,354646307.87332565,53013218.41054797,762305834.1571993
IWM,2009,2009-09-11,2009-09-14,-0.007404914170313082,0.007404914170313082,0.33697675577012937,0.0,0.0028528276556469834,0.014935391844269182,0.006384210135471984,0.01420565166877403,0.018714309339645616,0.0219745547534572,0.7980733658510748,2380615793.45,21.590625027906913,-0.00033670033670030186,0.0028528276556469834,0.01252737306357741,0.32263612270548564,-0.018141742963716512,0.0,0.001949813496100239,0.019159036961681863,0.0923694779116411,0.02110885045778226,649,398947755.70787185,369124893.54227936,29822862.16559249,768072649.2501512
SPY,2009,2009-09-11,2009-09-14,-0.008494798129235481,0.008494798129235481,0.5413498716881392,0.0,0.0020954376607296155,0.00971521097247353,0.005210371762990829,0.011086060981254335,0.012961869587230699,0.01569188167117395,0.7495223514703779,18846150961.621002,23.659574536972745,0.0001908579062888105,0.0020954376607296155,0.1182502399720047,0.26685715446003694,-0.013477088948787186,0.0,0.007027339237581698,0.015209857527916704,0.31601731601731387,0.022237196765498537,1406,3628896045.95139,1400334172.1910791,2228561873.7603106,5029230218.142469
IWM,2009,2009-09-15,2009-09-16,0.004459861248761188,0.004459861248761188,0.21500510544758733,1.0,0.008831861356440651,0.015830694884185897,0.006206385262010499,0.011115164915175458,0.018714309339645616,0.020743048121935812,0.8459139259095776,2338388193.8,21.572727722911754,0.00815986677768521,0.008831861356440651,-0.026174780760696636,0.27215515576704513,0.01611577043249457,1.0,0.016280217069560843,0.0031244861042591943,0.8389830508474558,0.01940470317382009,633,287598802.41067094,348805600.71678734,-61206798.3061164,636404403.1274583
SPY,2009,2009-09-15,2009-09-16,0.003594400302686207,0.003594400302686207,0.23693149034994315,1.0,0.0025604551920341834,0.012802275960170643,0.003918302309284252,0.008865337341705684,0.012978176378383027,0.015170631381153044,0.986446445703622,18498547402.177498,23.64095804714671,0.0041793313069908855,0.0025604551920341834,0.10886725420827008,0.26836680675520325,0.011498586239396813,1.0,0.011687087653157402,0.0034872761545711173,0.7701863354037289,0.015174363807728554,1402,3489141079.224364,1475255016.707772,2013886062.5165918,4964396095.932136
IWM,2009,2009-09-17,2009-09-18,0.006973726889393461,0.006973726889393461,0.34347021337471895,1.0,0.0012957563977973319,0.016034985422740556,0.00903412245138665,0.011514556331592811,0.01858118167047553,0.020303731205317848,0.8629690892167132,2400691244.75,21.599022551476736,-0.0021039003074931895,-0.0012957563977973319,0.015459645430252468,0.19283186399906194,-0.0028990175551619757,0.0,0.0,0.013367692059913061,0.0,0.013367692059913115,675,250021801.52135858,212907966.09001213,37113835.43134645,462929767.6113707
IWM,2009,2009-09-18,2009-09-21,-0.009529962849297302,0.009529962849297302,0.47674225037896756,0.0,0.0028990175551619757,0.013367692059913115,0.008426796277422391,0.011422943784800335,0.016896322794935765,0.019989759333731868,0.791159841235972,2400956718.35,21.59913312751326,-0.004054492377554286,0.0028990175551619757,0.07417829588688322,0.3643203499510071,-0.0044031311154599795,0.0,0.0037508153946509415,0.010437051532941943,0.2643678160919504,0.014187866927592913,622,526408134.85593,348309256.9905635,178098877.86536646,874717391.8464935
SPY,2009,2009-09-18,2009-09-21,-0.007777361319340259,0.007777361319340259,0.5290835065018005,0.0,0.004013065795613668,0.007466168922071835,0.007419814810165277,0.0092009670810049,0.012978176378383027,0.01469968582230562,0.5752864427476719,18953624963.2645,23.66526104111851,0.004106009705113878,0.004013065795613668,0.0650914352683894,0.2530243431516118,-0.0052885069411654495,0.0,0.0021720653508358057,0.010482576258381338,0.17164179104477828,0.012654641609217145,1396,3014723579.5348263,1781004927.1371658,1233718652.3976605,4795728506.671992
IWM,2009,2009-09-21,2009-09-22,0.007144016885858084,0.007144016885858084,0.36960256713411177,1.0,0.0044031311154599795,0.014187866927592913,0.010118343668028265,0.01071157683111482,0.015979821478493562,0.019328915762822203,0.8878614161420795,2405053347.8,21.60083792229554,-0.005168793409788264,0.0044031311154599795,-0.022228002463583255,0.1728373238703084,-0.00016121231662091784,0.0,0.003385458649040718,0.0070933419313234936,0.3230769230769205,0.010478800580364317,687,181111726.32956526,234571258.0695128,-53459531.73994756,415682984.3990781
SPY,2009,2009-09-21,2009-09-22,0.005918271488961846,0.005918271488961846,0.414793752827157,1.0,0.0052885069411654495,0.012654641609217145,0.007857613488445951,0.00836697744410356,0.012785969169018316,0.014267986074100705,0.9897287754987404,18605728870.5,23.64673537403246,-0.0025299850074962382,0.0052885069411654495,0.02746819465741903,0.25833152682989186,-9.338812103110161e-05,0.0,0.002708255509899171,0.0044826298094883255,0.3766233766233744,0.00719088531938747,1299,2658756064.6286597,2147690282.2706046,511065782.3580551,4806446346.899264
IWM,2009,2009-09-24,2009-09-25,-0.004817275747508454,0.004817275747508454,0.23746192383947742,0.0,0.021615472127417545,0.03250446936453762,0.010854373397055877,0.01219112306670196,0.01953783084299017,0.020286518653680655,1.663668276470909,2581604161.15,21.671676810549968,0.0200227901676705,0.021615472127417545,-0.058537529635953135,0.46295874673589754,0.0013353363378401095,1.0,0.006676681689200437,0.007177432815890672,0.48192771084336644,0.01385411450509106,696,522027748.461282,673148478.5529001,-151120730.09161806,1195176227.014182
IWM,2009,2009-09-25,2009-09-28,0.006518468995487137,0.006518468995487137,0.329130042327639,1.0,0.0013353363378401095,0.01385411450509106,0.009685320397079656,0.01229457750443824,0.017719844298280323,0.019805147380007927,0.7818417742212089,2604390673.95,21.680464578438215,-0.006146179401993468,-0.0013353363378401095,-0.02129454979642181,0.5375140788487673,0.01727000996346728,1.0,0.022583859182995658,0.0029890401859846705,0.8831168831168849,0.02557289936898039,759,672218663.5873948,727677990.4831597,-55459326.89576483,1399896654.0705545
SPY,2009,2009-09-25,2009-09-28,0.0038295835327908367,0.0038295835327908367,0.2637419504620865,1.0,0.003149456003054052,0.012120633708723001,0.0064796287596059245,0.009250435145812547,0.012728458784693895,0.014520191141686989,0.9522467655941338,18726994018.4115,23.653231850314867,-0.005332825445195755,-0.003149456003054052,-0.04757883714471593,0.3101053968396366,0.014020028612303337,1.0,0.01621363853123503,0.00019074868860269323,0.9883720930232601,0.016404387219837852,1325,2458166656.5404644,3349175255.1525345,-891008598.6120701,5807341911.692999
SPY,2009,2009-09-29,2009-09-30,0.0033962264150944055,0.0033962264150944055,0.23378371731293227,1.0,0.004788282790348375,0.011642099333395876,0.01150485230399027,0.009790522418208393,0.012728458784693895,0.01452721538578485,0.914651139649022,18402086817.754498,23.635729909138867,-0.0030097817908201208,-0.004788282790348375,-0.02731651599604502,0.5510584055902419,-0.007239563745769062,0.0,0.0009402030838661091,0.016359533659270342,0.05434782608695638,0.017299736743136417,1336,4818971861.2036,5321652760.1214,-502680898.91779995,10140624621.325
SPY,2009,2009-09-30,2009-10-01,-0.024528837958139982,0.024528837958139982,1.7762736177758705,0.0,0.007239563745769062,0.017299736743136417,0.011053642101965112,0.00817450377070608,0.012728458784693895,0.013809155139540568,1.3591383714059342,18134344876.3775,23.621073484208107,0.0038679245283018693,0.007239563745769062,-0.009409332786258757,0.347484043399909,0.0002912621359223433,1.0,0.0004854368932039055,0.02650485436893213,0.017985611510792105,0.026990291262135934,1215,3065381698.1247272,3236013783.9273496,-170632085.80262232,6301395482.052076
IWM,2009,2009-10-01,2009-10-02,-0.011293634496919891,0.011293634496919891,0.5644961287645691,0.0,0.028105770829868648,0.030600365873939734,0.019405460168375757,0.013819221167955207,0.01953783084299017,0.020006575636996187,1.5662110149202468,2736375068.45,21.729899913733014,0.029880478087649487,0.028105770829868648,-0.05831578365082867,0.21304401875295237,-0.0038075458636206427,0.0,0.004326756663205256,0.012807199723087637,0.2525252525252513,0.017133956386292868,716,211697242.45936066,371271098.93861234,-159573856.47925168,582968341.3979731
SPY,2009,2009-10-01,2009-10-02,-0.009225988151888909,0.009225988151888909,0.6279840982366776,0.0,0.0002912621359223433,0.026990291262135934,0.015129056444690727,0.010157825093815508,0.013352710248444047,0.01469143594207982,2.0213343029203403,18728566003.9825,23.65331578901828,0.024812955772327006,0.0002912621359223433,-0.1318127764273985,0.2899239033807422,-0.004606939815722466,0.0,0.00029405998823761603,0.010586159576553511,0.027027027027028683,0.010880219564791212,1249,1480597338.5548763,3949261622.0435977,-2468664283.4887214,5429858960.5984745
IWM,2009,2009-10-02,2009-10-05,0.005344827586206913,0.005344827586206913,0.26905615310201375,1.0,0.0038075458636206427,0.017133956386292868,0.019422080972515465,0.01383877198084994,0.01826932978005648,0.0198651007404406,0.9378535826200352,2807864911.45,21.75569021349475,-0.007529089664613187,0.0038075458636206427,-0.16849790031422773,0.4049852933053291,0.012519293431658252,1.0,0.01680672268907557,0.003944434916823947,0.8099173553718974,0.020751157605899517,734,332012326.39000005,805131668.33532,-473119341.94531995,1137143994.72532
SPY,2009,2009-10-02,2009-10-05,0.0040003902819787385,0.0040003902819787385,0.2732625741904814,1.0,0.004606939815722466,0.010880219564791212,0.01511529244271295,0.010120958498117375,0.013352710248444047,0.014639363966432565,0.814832297140504,19158645493.984497,23.676019912521703,-0.004661551908322847,0.004606939815722466,-0.08490370648265683,0.20386184478305885,0.010884353741496433,1.0,0.013799805636540263,0.00291545189504383,0.8255813953488317,0.016715257531584052,1291,1139538400.160891,2766178413.7874265,-1626640013.6265354,3905716813.9483175
IWM,2009,2009-10-05,2009-10-06,0.008130081300813163,0.008130081300813163,0.40905774300013903,1.0,0.012519293431658252,0.020751157605899517,0.01717449675259683,0.014048311312936572,0.01826932978005648,0.019875143399523426,1.135846681609103,2846077280.9,21.769207490461845,0.017931034482758568,0.012519293431658252,-0.3083250323454035,0.5727060970019265,0.010416666666666519,1.0,0.015540994623655768,0.0026881720430108613,0.8525345622119753,0.01822916666666668,736,376224470.8095421,1253741340.5005527,-877516869.6910105,1629965811.3100948
SPY,2009,2009-10-05,2009-10-06,0.007210151893866534,0.007210151893866534,0.48825758862651963,1.0,0.010884353741496433,0.016715257531584052,0.014075592701536781,0.01018525073123042,0.013352710248444047,0.014767106670372222,1.2518250767503798,19209963613.6555,23.678694919589503,0.01492828568640836,0.010884353741496433,-0.10739729651195497,0.3710917494014317,0.007063090579364495,1.0,0.012789920778848884,0.0005726830199485056,0.9571428571428537,0.013362603798797421,1290,2532780422.564821,4595878580.764446,-2063098158.1996255,7128659003.3292675
IWM,2009,2009-10-06,2009-10-07,-0.0026604589291653324,0.0026604589291653324,0.1302245356491549,0.0,0.010416666666666519,0.01822916666666668,0.02082574862684728,0.014408666826448108,0.018816934920243385,0.020429782420825993,0.9687638685010076,2884651507.9,21.782669935121497,-0.018631436314363148,-0.010416666666666519,-0.09270169718287068,0.46056847225118275,-0.0030010003334444146,0.0,0.002167389129709818,0.007169056352117398,0.2321428571428495,0.009336445481827195,709,530583723.70355827,797995814.2670153,-267412090.56345707,1328579537.9705737
IWM,2009,2009-10-07,2009-10-08,0.009474734042553168,0.009474734042553168,0.48374003919259223,1.0,0.0030010003334444146,0.009336445481827195,0.020113678324006092,0.013972965349916834,0.017681561526479775,0.019586416824969446,0.5280328588538407,2882353789.95,21.781873085473226,0.00033255736614568043,0.0030010003334444146,-0.12173733260367801,0.4845460637833098,-0.0003293265272517054,0.0,0.009550469290301455,0.005927877490531808,0.6170212765957499,0.015478346780833277,732,522871560.6712811,873761622.6798961,-350890062.008615,1396633183.3511772
SPY,2009,2009-10-07,2009-10-08,0.007088846880907385,0.007088846880907385,0.47061142033193293,1.0,0.005034672746271562,0.007979481333713342,0.01636861529074016,0.01038460077616585,0.013632874167757436,0.01506305749211836,0.5853117424486535,19633750670.269997,23.700515895260178,0.002748554639370626,0.005034672746271562,-0.0030545164906883924,0.4088380781149422,0.0005631159080243808,1.0,0.005818864382918898,0.006569685593618035,0.46969696969697255,0.012388549976536907,1318,3983526637.5123696,4043498252.7087736,-59971615.19640398,8027024890.221144
IWM,2009,2009-10-09,2009-10-12,0.0060240963855420215,0.0060240963855420215,0.31171214255726193,1.0,0.009367296631060062,0.013804437140509388,0.007458441307057103,0.014048957604111489,0.016584470904516712,0.019325831634663983,0.8323712718956748,2926681245.45,21.797134937273967,0.011694943172459338,0.009367296631060062,-0.038391954974605534,0.17437280690146434,-0.005826185466904055,0.0,0.003884123644602777,0.010519501537465614,0.2696629213483191,0.014403625182068305,730,198986304.53732553,311347319.1376644,-112361014.60033885,510333623.67498994
SPY,2009,2009-10-09,2009-10-12,0.00466157001678158,0.00466157001678158,0.31379626238134944,1.0,0.005813953488372103,0.008439609902475673,0.0053078279823801176,0.010341141180336463,0.013082439879484032,0.014855403252434155,0.6451097792324446,19683730995.035,23.703058293682965,0.0060969890254198855,0.005813953488372103,0.03925608802376295,0.2711528578158544,-0.0007423904974016571,0.0,0.003062360801781683,0.0044543429844098315,0.4074074074074014,0.007516703786191558,1324,3055003094.1797085,2282296817.6025434,772706276.5771651,5337299911.782251
SPY,2009,2009-10-12,2009-10-13,-0.002693164933135317,0.002693164933135317,0.19046564481617173,0.0,0.0007423904974016571,0.007516703786191558,0.004540466668676625,0.01032567396302545,0.012728458784693895,0.014139898750426252,0.5905431217823852,19531724208.290997,23.695305863052845,-0.00391571881409658,0.0007423904974016571,0.04947564398386606,0.21419393195883174,-0.0006518297793089989,0.0,0.005866468013781545,0.0029797932768413915,0.6631578947368442,0.008846261290622857,1327,2574960719.7149057,1608616086.3944423,966344633.3204634,4183576806.1093483
IWM,2009,2009-10-13,2009-10-14,0.014713094654242198,0.014713094654242198,0.7769857705973211,1.0,0.0024461839530331986,0.0145140247879974,0.006706730980339926,0.013846728496162898,0.015756666101786915,0.018936118537835327,0.9211355177699304,2856200028.35,21.772757916908883,-0.0042324597102392225,-0.0024461839530331986,-0.09289970358794025,0.30091688064197913,0.004349927501208439,1.0,0.006283228612856462,0.00837763815047532,0.4285714285714275,0.014660866763331781,704,297069333.49951637,562409469.5210979,-265340136.02158153,859478803.0206143
SPY,2009,2009-10-13,2009-10-14,0.011725293132328396,0.011725293132328396,0.841133415194001,1.0,0.0006518297793089989,0.008846261290622857,0.0037191006161588053,0.010324237240616988,0.012521595792877026,0.01393987317650916,0.706480342997104,19338088326.114,23.68534247648694,-0.002043090638930267,0.0006518297793089989,0.035586741333419984,0.23477666027250663,0.0054267844002944265,1.0,0.006438557763061015,0.011957321559970535,0.3499999999999985,0.01839587932303164,1328,2614155670.2020197,1925976123.0577722,688179547.1442475,4540131793.259792
IWM,2009,2009-10-14,2009-10-15,-0.005614372794353617,0.005614372794353617,0.2962741792787215,0.0,0.004349927501208439,0.014660866763331781,0.009306607614853031,0.013734638405846109,0.01506960677208253,0.018949922696678424,0.9728765312238958,2854885418.55,21.772297545641305,-0.019127023050514946,-0.004349927501208439,-0.022082746553347528,0.2044404558124384,-0.005000806581706652,0.0,0.0025810614615261462,0.00742055170188749,0.2580645161290369,0.010001613163413527,707,260305182.56197944,323348893.6986666,-63043711.13668713,583654076.260646
SPY,2009,2009-10-14,2009-10-15,-0.004848595736895112,0.004848595736895112,0.3437677570995581,0.0,0.0054267844002944265,0.01839587932303164,0.006999368954683382,0.01048486084164315,0.012521595792877026,0.014104277195173126,1.4691321799012416,19278190693.1785,23.682240278010404,-0.017215708170482014,-0.0054267844002944265,0.05978580004003231,0.1608284727390382,-0.008549365692222866,0.0,0.00045964331678616244,0.008549365692222866,0.05102040816326392,0.009009009009008915,1319,2126522010.13591,973959956.2199284,1152562053.9159818,3100481966.3558383
IWM,2009,2009-10-15,2009-10-16,-0.00658105939004805,0.00658105939004805,0.35294571407848596,0.0,0.005000806581706652,0.010001613163413527,0.009805778158354959,0.013723750974024342,0.01458744577566459,0.018646095213907577,0.6856315572462076,2788087882.95,21.748621851209435,0.0006416426050690482,-0.005000806581706652,-0.03351052706523232,0.23187352962745356,0.0033931168201648543,1.0,0.012118274357731496,0.0021005008886734178,0.8522727272727297,0.014218775246404953,707,276526741.93465436,369957036.3964966,-93430294.46184224,646483778.331151
SPY,2009,2009-10-15,2009-10-16,-0.008294594840944303,0.008294594840944303,0.5985265247652908,0.0,0.008549365692222866,0.009009009009008915,0.007071931774873436,0.01048445070772044,0.012254591842629954,0.01385835798037019,0.7351537386720091,19003639047.842503,23.667896326607362,-0.0036593175372792164,-0.008549365692222866,0.06668707835864,0.16252991131565345,-0.000827205882353077,0.0,0.005238970588235192,0.0043198529411765385,0.5480769230769144,0.009558823529411693,1317,2177978467.7016573,910681301.4188733,1267297166.282784,3088659769.1205306
IWM,2009,2009-10-16,2009-10-19,0.003242542153047978,0.003242542153047978,0.1715265153011237,1.0,0.0033931168201648543,0.014218775246404953,0.01094587726861391,0.013894817231235763,0.01458744577566459,0.01890402861245987,0.9747268620614399,2825316976.75,21.761886399409693,-0.009951845906902013,-0.0033931168201648543,-0.050626984762417275,0.2727121294380391,0.005009696186166757,1.0,0.010342598577892659,0.00808015513897864,0.5614035087719298,0.01842275371687137,693,313730464.7680071,456767744.2989282,-143037279.5309211,770498209.0669353
SPY,2009,2009-10-22,2009-10-23,0.0032927833165645737,0.0032927833165645737,0.22869243652735174,1.0,0.010537018208707005,0.020149736574544847,0.00913411078684765,0.01056605961399309,0.012254591842629954,0.014398304406410725,1.6442601135396542,19641394101.116,23.70090512009879,0.010163540607964539,0.010537018208707005,0.02040823149068487,0.18546792281919894,-0.01467772814294832,0.0,0.0006381620931716903,0.01878019874190906,0.03286384976525937,0.01941836083508077,1264,2021847341.4112997,1621001223.795952,400846117.6153476,3642848565.2072515
IWM,2009,2009-10-23,2009-10-26,0.003030403942855253,0.003030403942855253,0.14539341200284686,1.0,0.022970554742150595,0.027818448023426076,0.015296994558133466,0.014751250598374248,0.017681561526479775,0.020842787173850193,1.573302673622201,2926304254.45,21.7970061172041,-0.020899902184545183,-0.022970554742150595,-0.18017122877574757,0.6367854929341237,-0.01195219123505975,0.0,0.015438247011952289,0.016932270916334757,0.47692307692307706,0.0323705179282869,734,668096131.924606,1195331965.2205603,-527235833.29595435,1863428097.1451664
SPY,2009,2009-10-27,2009-10-28,-0.0025371170832549916,0.0025371170832549916,0.16910022533683347,0.0,0.005699336634588437,0.01149210501728491,0.008960077260637106,0.010554603305286127,0.012612171751814762,0.0150036292275854,0.9111916046997469,21172065159.368,23.775948468557292,0.004583294359741807,0.005699336634588437,-0.053135284368897036,0.2757517193278421,0.016391898257183346,1.0,0.016957136128120665,0.0031088082901553626,0.8450704225352151,0.020065944418276114,1276,2356624833.2484965,3481608536.1683326,-1124983702.919836,5838233369.416829
IWM,2009,2009-10-28,2009-10-29,0.008798169980644088,0.008798169980644088,0.40336049780037825,1.0,0.033339003231842135,0.03759142711345456,0.017416833585967403,0.01552623684112755,0.018325960191769027,0.02181217553186944,2.051266439525416,3087240784.15,21.850543578825352,-0.033339003231842135,-0.033339003231842135,-0.12155196592960252,0.24426063970689424,0.010116867259724271,1.0,0.01587301587301604,0.00366300366300365,0.8125000000000021,0.019536019536019616,716,189415611.12710637,564675797.7385865,-375260186.6114802,754091408.8656929
SPY,2009,2009-10-28,2009-10-29,0.007470548798007792,0.007470548798007792,0.4935467444950763,1.0,0.016391898257183346,0.020065944418276114,0.010908270489868543,0.011366203641731269,0.012612171751814762,0.015136456437678558,1.5909983477182532,21128354969.9935,23.77388181272748,-0.018887427175342975,-0.016391898257183346,-0.07618110658213662,0.27420938919265175,0.013879646354216346,1.0,0.01587603384352132,0.0023766517729821857,0.869791666666669,0.018252685616503485,1294,2092005924.5465772,3701587386.420868,-1609581461.8742907,5793593310.967445
IWM,2009,2009-10-29,2009-10-30,-0.004144361940942809,0.004144361940942809,0.19297920129736476,0.0,0.010116867259724271,0.019536019536019616,0.019381862919128474,0.014871785701333557,0.018325960191769027,0.021475692266736533,1.0660297922503443,3116774810.3,21.860064589468898,-0.01900404715819115,-0.010116867259724271,-0.16248914715110904,0.434702506311424,0.02323565111843251,1.0,0.02930466447026192,0.00121380267036586,0.9602272727272733,0.030518467140627798,716,424213870.4290082,930655951.2167149,-506442080.7877067,1354869821.645723
SPY,2009,2009-10-29,2009-10-30,-0.003281762775433794,0.003281762775433794,0.21888190609672115,0.0,0.013879646354216346,0.018252685616503485,0.015556819749299624,0.010854206147979786,0.012612171751814762,0.014993303164966157,1.4472278030845172,20733605370.9245,23.755021668721497,-0.021453883727612366,-0.013879646354216346,-0.04385121895031818,0.31217701907557477,0.025776105362182444,1.0,0.02690498588899337,0.0030103480714958053,0.8993710691823886,0.029915333960489246,1285,2781680625.317317,3690874494.06722,-909193868.7499032,6472555119.384537
